feature_id,log2_fold_change,average_expression,moderated_t,p_value,fdr_bh,B,direction_robust,log2_fold_change_leave_out_EC,log2_fold_change_leave_out_FC,log2_fold_change_leave_out_TC,entrez_id,mapping_status
3419807,0.128168243123806,7.91277375586854,0.787158543347394,0.432091992770801,0.785232789345759,-5.4824118067556,True,0.155471105542668,0.0575215051929154,0.171512118635821,11260,unique_entrez_id
3419849,0.101791045209739,7.59195089201878,0.681588319139538,0.496263359116783,0.81527351532808,-5.55257941111477,True,0.147930328502113,0.00019999514998581,0.157242811977113,29110,unique_entrez_id
3419898,0.208329377542467,5.84151319248826,2.02714290695906,0.0439326325784169,0.471707890577334,-3.91829029289821,True,0.19642689630346,0.163250198733448,0.265311037590483,283349,unique_entrez_id
3420079,0.0365782282050073,7.52913319248826,0.303326371597828,0.761946505267547,0.925670173335761,-5.72140860354345,False,0.108826067831162,-0.0428148889959665,0.0437235057798233,23592,unique_entrez_id
3420151,0.213500982112339,6.62600746478873,2.29239081200297,0.022890354138333,0.394549400891814,-3.41094784583239,True,0.199824826148518,0.209177046855896,0.231501073332612,105369809;253827,ambiguous_multiple_entrez
3420316,-0.137443784347056,6.07213244131455,-1.43575771055047,0.152583809989584,0.620381027418823,-4.83270827557563,True,-0.118839339370625,-0.106830154735724,-0.186661858934811,8091,unique_entrez_id
3420442,-0.00256526329850537,5.63442892018779,-0.0135339605903818,0.989214864163534,0.996599794226064,-5.76307108259409,False,-0.0720033412255408,-0.0606192200926818,0.124926771422701,11213,unique_entrez_id
3420497,-0.103152303495746,5.50396661971831,-1.09674408548395,0.274030150016309,0.705315222255985,-5.21899870635354,True,-0.102407154602556,-0.133385531715151,-0.07366422416953,92797,unique_entrez_id
3420713,0.156354364183269,9.24029314553991,0.926332180697495,0.355355231616612,0.748418716210243,-5.37460795983837,True,0.240222880599868,0.064750997355997,0.164089214593943,55832,unique_entrez_id
3420854,0.0176983184832213,6.87255455399061,0.239421606302963,0.811016063247558,0.943506329305779,-5.73714324212352,False,0.0410771177719909,0.0172339785135991,-0.0052161408359348,8445,unique_entrez_id
3421118,0.453821108597945,4.19491830985915,1.0968627545261,0.273979441888927,0.705315222255985,-5.21888057959947,True,0.449282079264544,0.338740456067506,0.573440790461786,5908,unique_entrez_id
3421177,0.12457684523067,6.61408957746479,0.797675743554517,0.425975412848613,0.782071959731543,-5.47487244449989,True,0.13933525727851,0.0480666394376845,0.186328638975804,57122,unique_entrez_id
3421244,0.0183909518864116,7.25242657276995,0.197833768459667,0.843369665210773,0.954595744795592,-5.74539385528232,False,0.058809481194066,-0.0157414603950823,0.0121048348602582,55508,unique_entrez_id
3421285,0.0024310665505225,3.73587807511737,0.019493804146909,0.984466003010148,0.994724466461236,-5.76298175012608,False,0.0298031398601801,-0.0307720617288134,0.00826212152020211,,unmapped_entrez
3421300,0.088425467197407,8.05345751173709,0.736910963760854,0.462012827118533,0.797812737253863,-5.51706024881016,False,0.134502503078526,-0.00542431497345408,0.136198213487155,4193,unique_entrez_id
3421446,0.0602820890598519,9.22243394366197,0.542818500152662,0.587839956864411,0.85711084330568,-5.62953598357529,True,0.0691407190421671,0.00997843079935379,0.101727117338029,11052,unique_entrez_id
3421511,0.021361700370635,5.22801591549296,0.0777554842860598,0.938097882054604,0.983990922018078,-5.76041040878188,False,0.0180773304351129,-0.00861688663422555,0.0546246573110309,4069,unique_entrez_id
3421523,-0.105409199840968,7.00951769953052,-0.724425145055447,0.46962512336956,0.801095267959476,-5.52531700667767,True,-0.0642309978655238,-0.177595064085129,-0.0744015375722462,8089,unique_entrez_id
3421579,0.323432609513187,8.88515605633803,2.48415304234802,0.0137815368873248,0.324629563619744,-3.00753787289503,True,0.320997394979885,0.279914832617154,0.369385600942531,10818,unique_entrez_id
3421630,-0.153643273730349,9.05565901408451,-1.12127108255448,0.263475170124414,0.698606687889827,-5.19446929391942,True,-0.0415483643321881,-0.278244338327854,-0.141137118531001,10576,unique_entrez_id
3421706,0.0533490000357677,7.70140877934272,0.407066491230898,0.684380883601175,0.896226591177589,-5.68798555315298,False,0.106990459055393,-0.0373195990063921,0.0903761400583161,117177,unique_entrez_id
3421762,0.131468163687318,7.28855676056338,0.687466236489836,0.4925607338666,0.813334907212132,-5.548936389916,True,0.246840549576362,0.0375362401198824,0.110027701365713,117177,unique_entrez_id
3421824,0.0866304948606622,3.94473004694836,0.709912091945674,0.478559502047794,0.805982042165836,-5.53473895158199,True,0.139161675500976,0.0631607562599967,0.0575690528210089,196446,unique_entrez_id
3421897,0.141731728462965,7.89035215962441,0.962454373040633,0.336947607245334,0.739215965621155,-5.34379028497678,True,0.158660834674713,0.0349139398329292,0.231620410881249,4848,unique_entrez_id
3421985,0.104638847924905,9.63707126760563,0.766117706177056,0.444481422630608,0.790042576677727,-5.49719684352641,True,0.154492682170954,0.0614944134339108,0.0979294481698503,27345,unique_entrez_id
3422144,0.706030924859098,6.72736361502347,2.28742236330195,0.0231847982967664,0.396932608962393,-3.42101136086567,True,0.763423436047893,0.516002232378672,0.838667106150728,8549,unique_entrez_id
3422215,0.389941923100054,5.40560845070423,2.48020687446107,0.0139306407639788,0.326364255155731,-3.01615388189827,True,0.413596535091714,0.304442652573632,0.451786581634819,83591,unique_entrez_id
3422231,0.141015308472031,8.17311497652582,1.23370200358645,0.218715913783414,0.673434911127124,-5.07518824253451,True,0.239417121137533,0.0767925934835461,0.106836210795015,55266,unique_entrez_id
3422269,0.104702338291068,9.18872258215962,0.771301975787762,0.441409906082714,0.789509519408719,-5.49359095648517,False,0.15274592512022,-0.00404688268262987,0.165407972435602,23011,unique_entrez_id
3422326,0.223884089033199,8.25510220657277,1.44961654752615,0.148683208031865,0.616445618840151,-4.81475952127083,True,0.233120912207561,0.129139706402999,0.309391648489036,64786,unique_entrez_id
3422386,-0.0883869168429783,4.98071943661972,-0.740850635757174,0.45962551777466,0.796597857365115,-5.51442572710169,True,-0.0103283663150959,-0.137773023128995,-0.117059361084845,121278,unique_entrez_id
3422458,0.0875206366426262,7.54518666666667,0.337573274992932,0.736027842428911,0.916843376422314,-5.71145280959924,True,0.134473795578927,0.0494139588264719,0.0786741555224797,29953,unique_entrez_id
3422703,0.0772373462831855,8.52925145539906,0.575217582715059,0.565770536513688,0.847726351542491,-5.61312353657394,True,0.138748502913504,0.0220594203867535,0.0709041155492898,552889,unique_entrez_id
3422804,-0.0891740698825743,2.62856281690141,-0.895309653656255,0.371663628173081,0.756221143876308,-5.40014321486946,True,-0.0585964000139563,-0.114307794828389,-0.0946180148053788,256710,unique_entrez_id
3422826,0.201700944318402,4.13616159624413,1.52294049728589,0.129303862817278,0.598047347020614,-4.71699091404597,True,0.281693422680434,0.10471841440498,0.218690995869788,144321,unique_entrez_id
3422855,0.297045055854245,7.39029920187793,1.19904532706462,0.231885065599175,0.680396301115659,-5.11315234371631,True,0.24578183642287,0.268534568331201,0.37681876280865,11010,unique_entrez_id
3423176,-0.0395319917644068,6.02916131455399,-0.421332978970603,0.67395002482221,0.891959149899249,-5.68262707671291,False,-0.0266057812673761,0.0177669437833377,-0.10975713780918,,unmapped_entrez
3423184,0.211547230987128,8.67871727699531,1.27122971469883,0.20507766287809,0.663667452352545,-5.0328783625701,True,0.264262645674632,0.147419693612585,0.22295935367416,23390,unique_entrez_id
3423301,0.240064668556995,8.39040896713615,1.6054668186756,0.109919991982793,0.577993946406549,-4.60132832224288,True,0.232254805397977,0.212436208230026,0.27550299204297,89795;89797,ambiguous_multiple_entrez
3423622,-0.0244566935999284,11.5600115962441,-0.0889231152496219,0.929229234990573,0.981772413544737,-5.7595656699697,True,-0.0154881341613251,-0.0216657094891897,-0.0362162371492918,6857,unique_entrez_id
3424030,0.18849143437236,4.95209600938967,0.904791498716619,0.366630744019612,0.753441374069823,-5.39242943968792,True,0.193275574109813,0.106366580441074,0.265832148566192,283310,unique_entrez_id
3424158,-0.0373116550180708,5.23432676056338,-0.310211688359035,0.756712810683679,0.924339366210799,-5.71949238790499,True,-0.042908878605739,-0.0443949435247468,-0.0246311429237211,4618,unique_entrez_id
3424174,-0.313686632109235,4.71271427230047,-2.90041064821116,0.00413004457678803,0.208107242202249,-2.02832903075908,True,-0.327649913199468,-0.246164016424401,-0.367245966703835,4617,unique_entrez_id
3424218,0.345106187105594,8.12900732394366,2.10417421952531,0.036573789728238,0.452261621184408,-3.77707933083877,True,0.30295704425305,0.289508973421833,0.442852543641898,79611,unique_entrez_id
3424379,0.287902096631784,6.28566220657277,2.08189466542914,0.0385849112905376,0.459042836077331,-3.81843968394538,True,0.292652922582505,0.212099841079759,0.358953526233086,84190,unique_entrez_id
3424442,0.385694998991841,7.93132117370892,1.88125834729897,0.0613445739500108,0.508857817699926,-4.17190326060858,True,0.386002278111913,0.300657416127893,0.470425302735711,160335,unique_entrez_id
3424705,0.390612650829771,4.69981014084507,2.8406450512987,0.00495318070829598,0.219365111811475,-2.17753866600135,True,0.437160814571584,0.313570874414865,0.421106263502866,84125,unique_entrez_id
3424785,0.113577164826017,4.51944957746479,1.04610712495932,0.296734095516979,0.71483136438921,-5.26794434759759,True,0.102512657691472,0.149107469541907,0.0891113672446693,8092,unique_entrez_id
3424898,-0.115073895047418,3.06625018779343,-0.523321557352127,0.601311879192528,0.862470726763114,-5.63895492959141,True,-0.0567620267016915,-0.125921945709409,-0.162537712731153,4922,unique_entrez_id
3425108,-0.050083299258338,7.87417798122066,-0.378107363028666,0.705739322611923,0.906823103503423,-5.69829635748775,False,0.015909043638846,-0.126743628414483,-0.0394153129993775,91298,unique_entrez_id
3425134,0.249524904529448,7.94897676056338,1.30214461079526,0.194318177225334,0.654364847641552,-4.99708837810224,True,0.296271034330161,0.114504165621128,0.337799513637059,160418,unique_entrez_id
3425632,-0.189297104982463,4.56002441314554,-1.63368694778304,0.103847968164083,0.569604495738312,-4.56041271276102,True,-0.183748994021855,-0.143967256761699,-0.240175064163839,439916,unique_entrez_id
3425983,-0.0889478587053936,3.16555319248826,-1.08394760514877,0.279651532144168,0.707944509130755,-5.2315835182277,True,-0.118611892995422,-0.0737203953455321,-0.0745112877752305,440107,unique_entrez_id
3426169,-0.0201780977952861,6.11826023474178,-0.144617368519131,0.885154082674278,0.967913284998933,-5.75366316110691,False,0.0323031942079357,0.026020977235838,-0.118858464829643,11163;170688,ambiguous_multiple_entrez
3426215,0.146487032018026,8.96438089201878,0.803843895289955,0.422411945569785,0.780533019974525,-5.47040450395048,True,0.259284086878345,0.0261273487959883,0.154049660379744,28977,unique_entrez_id
3426257,-0.129845801029941,5.88866361502347,-1.76092158576987,0.0797312969568031,0.537028375134692,-4.36735697611354,True,-0.125099518439248,-0.141889997898894,-0.122547886751683,8835,unique_entrez_id
3426301,-0.0563127520163311,6.47911769953052,-0.711505381756209,0.477573803203153,0.805433168322343,-5.53371414952547,True,-0.0678323461066022,-0.0567437265134103,-0.0443621834289845,8738,unique_entrez_id
3426502,0.123859283695802,7.97177366197183,0.771950766784789,0.441026529948649,0.789222353715423,-5.49313784548101,True,0.183606534979818,0.0794011378168396,0.108570178290744,10154,unique_entrez_id
3426828,0.209489817817559,7.73845187793427,1.36473277063623,0.173822972108051,0.637099059303602,-4.92204648388696,True,0.237878497211701,0.116212751089918,0.27437820515107,442903;55591,ambiguous_multiple_entrez
3426917,0.0700274999405011,8.07087187793427,0.50457957098995,0.614392362914246,0.868157936715415,-5.64768579981741,False,0.0890664746863283,-0.0327189435256088,0.153734968660793,10988,unique_entrez_id
3427014,-0.313129019871643,7.40778638497653,-1.58607452046571,0.114253228944723,0.583265894220037,-4.62904135259067,True,-0.247226962931479,-0.267424108819123,-0.424735987864327,6636,unique_entrez_id
3427032,-0.156995651055236,5.5728079342723,-2.07778723363653,0.0389649669259061,0.459131631159593,-3.82601019932794,True,-0.132832475656521,-0.13965593087552,-0.198498546633665,144193,unique_entrez_id
3427098,-0.0552533949458498,6.25923455399061,-0.569739174048892,0.56947367595505,0.849342072615351,-5.61596563612828,True,-0.0215880368105239,-0.0939353041988547,-0.0502368438281673,2004,unique_entrez_id
3427282,0.368477711036193,4.63465568075117,2.38124576666496,0.0181632273038961,0.364033783948239,-3.22782662265871,True,0.354696301831789,0.34427635454045,0.406460476736335,144535,unique_entrez_id
3427352,0.0755797287243665,5.96169558685446,0.488664958326088,0.625597715032365,0.873429581737912,-5.65485017182962,True,0.0787473846335187,0.0101792095175757,0.137812592022004,121441,unique_entrez_id
3427767,0.127936421703367,7.41614089201878,0.98180637728875,0.327344384365689,0.734596610564484,-5.32680021119954,True,0.144293380572551,0.0780208357818077,0.161495048755735,7112,unique_entrez_id
3427820,-0.0771203471906787,8.62324727699531,-0.771116107226224,0.441519229843456,0.789590491394566,-5.49372123500032,True,-0.0335514799942818,-0.130897549481297,-0.0669120120964681,5250;677832,ambiguous_multiple_entrez
3427824,-0.259969884080201,9.38341023474178,-2.75619257254203,0.00637095155111601,0.250860491219346,-2.38341778387406,True,-0.254678930976704,-0.251078565546218,-0.274152155717687,,unmapped_entrez
3427830,-0.0618484189625157,11.0335617370892,-0.508504120467838,0.611642650639157,0.866949989259996,-5.64588405761845,False,0.0104016016947774,-0.100442589125423,-0.0955042694568995,,unmapped_entrez
3427834,-0.0929457871306028,10.5669296713615,-0.649675820638388,0.516623997872432,0.824231154929237,-5.57181479544665,True,-0.00891927909544243,-0.164400685163871,-0.105517397132497,,unmapped_entrez
3427836,-0.17393976531895,11.8323070422535,-1.67453656600396,0.0955384498290119,0.562654211074805,-4.49996078243503,True,-0.117272453492406,-0.208360524293754,-0.196186318170676,,unmapped_entrez
3427837,0.0979620113019557,11.9274737089202,1.34524888127839,0.18001977069187,0.64170810942044,-4.94577772805034,True,0.0992188823674809,0.106668140673163,0.0879990108652162,,unmapped_entrez
3427838,-0.0622378334503093,10.5524777934272,-0.536031003905302,0.592513926382127,0.859120761814479,-5.63285404482391,False,0.0241035072341074,-0.167600765909221,-0.0432162416758182,,unmapped_entrez
3427841,-0.114069797692929,10.5601485915493,-0.841789798905569,0.400879729162713,0.770057869695554,-5.44216659356569,True,-0.0332480429298965,-0.178024686159238,-0.130936663989667,,unmapped_entrez
3427843,-0.184147195662137,9.51123042253521,-1.17887776335771,0.23980404283037,0.684192777818357,-5.13475448502559,True,-0.0952233810792027,-0.234825289595907,-0.222392916311307,,unmapped_entrez
3427847,0.0872542573895201,4.22597178403756,0.274321930677418,0.784111589437698,0.934691589228983,-5.72900883498667,True,0.0965379776316269,0.102401004846268,0.0628237896906674,,unmapped_entrez
3427849,0.511506310603632,5.23163723004695,1.10949466256141,0.268507843704829,0.701581926375475,-5.20631329025673,True,0.50181914841602,0.473009465738365,0.559690317656512,,unmapped_entrez
3427851,-0.0375961552921287,1.90363882629108,-0.17515750523612,0.861127580185445,0.960802641042571,-5.74923162949631,True,-0.0755517214050392,-0.0105965334001223,-0.0266402110712276,,unmapped_entrez
3427853,-0.175636307509106,6.75275600938967,-0.820387568021529,0.412941632559457,0.776527832060335,-5.45825222752953,True,-0.123605439770397,-0.115790522525414,-0.28751296023151,,unmapped_entrez
3427855,-0.152344595806021,4.39085126760563,-0.63884557754112,0.523631674360788,0.827002934705902,-5.57813410985623,True,-0.101304003412755,-0.218503416667952,-0.137226367337354,,unmapped_entrez
3427857,-0.236883134647621,5.12710591549296,-0.901306144267152,0.368476059537623,0.753817853761044,-5.3952739492034,False,0.0101783011483274,-0.358005365656032,-0.362822339435166,,unmapped_entrez
3427876,0.169801646341267,6.9644982629108,1.37981446821465,0.169135901269246,0.632952481026659,-4.9034473346736,True,0.216793609508718,0.097569847870143,0.195041481644926,317,unique_entrez_id
3428035,-0.146798782265819,4.70541774647887,-1.26302428254448,0.208004436686031,0.665076359078476,-5.04223609827083,True,-0.151447376581921,-0.0231484843929293,-0.265800485822602,196472,unique_entrez_id
3428088,0.100695970733208,6.20312718309859,0.490114210577384,0.624573646360557,0.872863938692377,-5.65420722661192,False,0.195103190918297,-0.0371535047559908,0.144138226037315,64431,unique_entrez_id
3428131,0.0939911026200644,7.77763976525822,0.506613565136273,0.612966740589635,0.867399369562348,-5.64675359033246,False,0.17291007467013,-0.0167114085842641,0.125774641774338,55681,unique_entrez_id
3428190,-0.0940937566889577,5.18556154929577,-0.811521614227502,0.418000414268652,0.778320300694106,-5.46479596418533,True,-0.0133583326435449,-0.0854418610306542,-0.183481076392671,246213,unique_entrez_id
3428225,-0.0497930426709887,3.00085507042254,-0.536386224586941,0.592268800254243,0.85909340627662,-5.63268151088286,False,-0.0856408608236725,0.0134282108431401,-0.0771664780324359,9971,unique_entrez_id
3428268,0.220181484374935,4.95684849765258,2.00896554177653,0.0458424285636314,0.478823284966863,-3.95088023264212,True,0.206770121791104,0.24478618677542,0.208988144558282,283431;5277;5278,ambiguous_multiple_entrez
3428333,0.204700825747371,7.39750328638498,1.30975503064944,0.191734653236531,0.651813881810851,-4.9881482862927,True,0.28421869373161,0.0895839253898512,0.240299858120647,121601,unique_entrez_id
3428447,0.184833240375744,6.05371615023474,1.48829805396795,0.138197880400571,0.606334822213508,-4.7637692362636,True,0.23934169520154,0.0954501878954703,0.219707838030232,27340,unique_entrez_id
3428573,-0.104075882225274,1.84518122065728,-0.920745068574926,0.35825755751247,0.750367028109903,-5.37927112622236,True,-0.0506848174046064,-0.125428118107562,-0.136114711163655,121599,unique_entrez_id
3428596,0.020055604133673,7.11106333333333,0.128555997805882,0.897834161824601,0.971753385331623,-5.75565417592752,False,0.142785884748925,-0.0980775953120077,0.0154585229640993,4604,unique_entrez_id
3428671,0.100040434729529,8.25877093896714,0.941688852414849,0.347451904043568,0.743873539529517,-5.36164990957057,True,0.104849734543933,0.0429528001534756,0.152318769491188,56994,unique_entrez_id
3428783,-0.0826019447215183,7.85550582159624,-0.960541157269921,0.33790587621215,0.739678141854869,-5.34545264728963,True,-0.104715421045622,-0.0238065301970245,-0.119283882921907,55332,unique_entrez_id
3428845,-0.073891338333441,2.61026042253521,-0.854539420913786,0.393796114412871,0.767700667939164,-5.43238928264611,True,-0.0575710781922183,-0.0403235833340778,-0.123779353474027,55010,unique_entrez_id
3429008,0.338509646030414,6.85383680751174,2.20793282627318,0.0283500652060224,0.417679575133708,-3.57893214001724,True,0.378726738189011,0.320581074324759,0.316221125577469,429,unique_entrez_id
3429159,-0.115172092225383,4.68505051643193,-1.70225098506066,0.0902126353418022,0.555121698772269,-4.45812252459897,True,-0.132855022275269,-0.0878080314791836,-0.124853222921701,55576,unique_entrez_id
3429312,-0.0406665316516808,10.9147154460094,-0.281247160905821,0.778802581105971,0.932869863821712,-5.727263447405,False,0.0225440900415457,-0.174129989286309,0.0295863042897189,100500842;7184;7190,ambiguous_multiple_entrez
3429365,-0.0833371745687108,6.99465957746479,-0.808782857681742,0.419570562448152,0.7797338441444,-5.46680305001486,True,-0.0407452868103002,-0.180281253323492,-0.0289849835723368,6996,unique_entrez_id
3429406,0.188161482664979,7.87600492957746,1.46196909923152,0.145270145851205,0.613220259168915,-4.79861885139551,True,0.221142886778978,0.109633439354369,0.233708121861588,29915,unique_entrez_id
3429460,-0.0171243960462988,7.94736333333333,-0.132486299425691,0.894728692828797,0.969854883180078,-5.75518860479028,False,0.0458352110063664,-0.116687156297292,0.019478757152033,7296,unique_entrez_id
3429555,-0.134591754665172,5.39302084507042,-1.66073456995168,0.0982838087900688,0.566760522734662,-4.52054792534275,True,-0.131452774453484,-0.127387612161154,-0.144934877380879,493861,unique_entrez_id
3429566,-0.0210827311387085,8.29187868544601,-0.256262078781791,0.798003497574075,0.939798266104358,-5.73335608744605,True,-0.051029317297222,-0.00182236685928672,-0.0103965092596106,50515,unique_entrez_id
3429669,0.0190001533184052,4.86927211267606,0.0892730392902498,0.928951483960866,0.981738389228855,-5.75953737225,False,-0.0425436992728541,0.13439910422625,-0.0348549449981785,,unmapped_entrez
3429676,-0.146323545810224,4.71514802816901,-0.95078868542075,0.342823663784558,0.740882833928513,-5.35387051900522,True,-0.260850105971659,-0.0108479977431646,-0.167272533715851,,unmapped_entrez
3429754,0.271404090430728,8.22996089201878,1.63891322065433,0.102754694632106,0.568229667391663,-4.5527613505122,True,0.317594960856935,0.167763241272889,0.32885406916235,23325,unique_entrez_id
3429857,-0.29994557861099,5.29609333333333,-2.66379529663528,0.00833596740210401,0.269133157893491,-2.60213695792471,True,-0.19634564282758,-0.356939679459814,-0.346551413545574,105369955;105369957;387882,ambiguous_multiple_entrez
3430086,0.524259377314973,7.39906417840376,2.48002109859004,0.0139376856956243,0.326364255155731,-3.01655881708654,True,0.516157368649811,0.422289591727131,0.634331171567981,255394,unique_entrez_id
3430125,0.333600197959565,4.15031643192488,1.36640256828288,0.173299356741245,0.636933117415054,-4.91999711875619,True,0.349965004304496,0.234667916575151,0.416167672999046,,unmapped_entrez
3430129,0.17885968822402,7.0478096713615,1.38170404128733,0.168555916003415,0.632952481026659,-4.90110299135238,True,0.239930883737053,0.0973860038669923,0.199262177068009,55703,unique_entrez_id
3430228,-0.0392405704818559,7.59072835680751,-0.269104287311956,0.788118241470469,0.936728258167638,-5.73029513500513,False,-0.0896315889120105,-0.0555620153681513,0.0274718928345896,5992,unique_entrez_id
3430331,0.131755136816698,8.24690948356807,1.22150745729783,0.223286131402475,0.67548610418911,-5.08866819331464,True,0.133270942836097,0.0962481782585094,0.165746289355486,55188,unique_entrez_id
3430389,0.0289840703593347,6.96318901408451,0.224688810620503,0.822443593055135,0.948039063982015,-5.74024544024819,False,0.0983000351741694,-0.0611980716664169,0.0498502475702507,90488,unique_entrez_id
3430462,-0.0788238139435888,6.76592107981221,-0.418387180698983,0.676099051648727,0.892718429864435,-5.68374836272514,False,0.0188130995384084,-0.129658637024032,-0.125625904345148,121551,unique_entrez_id
3430552,-0.112785918588497,8.51818962441314,-0.88442636270182,0.377494875075286,0.7582730450427,-5.40889634741112,True,-0.0300609760395734,-0.178220988372024,-0.130075791353896,11137,unique_entrez_id
3430603,-0.235530734600692,5.2295496713615,-1.70453075688522,0.0897865491692064,0.554519539333609,-4.45465393457214,True,-0.192979236447735,-0.261193348001382,-0.252419619352964,121549,unique_entrez_id
3430620,-0.132619067919437,8.13411244131455,-1.11681280394399,0.265372003565549,0.699567263930082,-5.19896810584007,True,-0.122106013217712,-0.138524549456754,-0.137226641083842,9671,unique_entrez_id
3430716,-0.0734557566391238,6.73451732394366,-1.04503476025494,0.297228232519004,0.715202608577724,-5.26895617729369,True,-0.049336024837543,-0.0792155469995066,-0.0918156980803202,11153,unique_entrez_id
3430776,-0.122379318518375,9.35498338028169,-0.869444165233163,0.385614108475205,0.764554953573892,-5.42077290268709,True,-0.115857313027128,-0.163064345715238,-0.0882162968127584,23479,unique_entrez_id
3430868,-0.0416630169862531,5.08498938967136,-0.406904435790379,0.684499468651136,0.896229718903109,-5.68804556159379,True,-0.0140196342750576,-0.0674955987899093,-0.043473817893795,1610,unique_entrez_id
3430894,0.17418906274885,8.22635948356807,1.71862609884534,0.0871806652723276,0.550396764516408,-4.43308936977786,True,0.190403833033663,0.119777902261745,0.212385452951144,84749,unique_entrez_id
3430926,-0.12844355918505,7.43834154929577,-1.42514629333431,0.155624069721906,0.623571119488428,-4.84633765256424,True,-0.15898816158672,-0.148970424653071,-0.0773720913153664,7374,unique_entrez_id
3430959,0.128701630018541,7.97911366197183,1.00165103323965,0.317684698605988,0.728898145047652,-5.30902972799617,True,0.110581790474183,0.10669248779045,0.168830611790978,32,unique_entrez_id
3431071,-0.043688490331927,3.57079211267606,-0.625565009698425,0.532290795147064,0.831544585584346,-5.58573934294405,True,-0.0318689291910816,-0.047090874813017,-0.0521056669916815,283446,unique_entrez_id
3431143,0.179424823039119,8.40173938967136,1.93337687590537,0.0545565771501472,0.495055422468631,-4.08338196961423,True,0.203963484033393,0.124230786564164,0.21008019851981,89910,unique_entrez_id
3431220,-0.114094641299751,6.48019572769953,-1.65672497257601,0.099093148584981,0.566792977888121,-4.52649765189447,True,-0.126882491152047,-0.130261639241919,-0.0851397935052862,4598,unique_entrez_id
3431247,-0.00314278907672971,7.38138629107981,-0.0338312049156352,0.973044419135208,0.992291632992062,-5.76263477758691,False,0.0257893460510088,0.00746020418927706,-0.0426779174704812,84915,unique_entrez_id
3431318,0.12905343692558,7.16695436619718,1.50633468273428,0.133508912090094,0.601445899307218,-4.73954454611394,True,0.0935580555986579,0.097387285379793,0.196214969798283,84260,unique_entrez_id
3431376,0.151639039396046,7.84956267605634,1.16485954061489,0.245420034805216,0.685858653506292,-5.14955734985734,True,0.151992624748196,0.0835745138511292,0.219349979588816,88455,unique_entrez_id
3431426,0.139321105620631,5.72266765258216,1.09222714434949,0.276006128913022,0.705430899152871,-5.22345710967579,True,0.182724903595094,0.0512505741589608,0.183987839107833,28981,unique_entrez_id
3431483,0.121416267379054,10.2472874647887,0.852515415317576,0.394916199606271,0.768228057404652,-5.4339505131103,True,0.150715650772188,0.0783062114985587,0.135226939866419,488,unique_entrez_id
3431553,0.0569472884269855,6.76893183098592,0.408124858659244,0.683605025057911,0.895857954664782,-5.68759429788624,False,0.108764400832738,-0.0113804992502811,0.0734579636985018,29902,unique_entrez_id
3431620,0.0709060799814836,6.95858962441315,0.736562980928342,0.462223806236628,0.797812737253863,-5.51729249964922,True,0.0957596132394212,0.00587462219439061,0.111084004510642,79600,unique_entrez_id
3431701,-0.0826164302373846,4.27285929577465,-0.965455389505346,0.33544566025021,0.739162521550443,-5.34117826590807,True,-0.104151797534819,-0.0114517907974161,-0.132245702379918,160762,unique_entrez_id
3431892,-0.0759153360448801,7.0111941314554,-1.49462084077203,0.136539420523726,0.605311014128444,-4.75530938354038,True,-0.0697590234626499,-0.0645337048207733,-0.0934532798512144,10019,unique_entrez_id
3432030,0.0564125545431038,6.75803154929577,0.953241001242467,0.341582055615591,0.740473752949489,-5.35176241890901,True,0.0708052911199992,0.0106961180767176,0.0877362544325964,80724,unique_entrez_id
3432090,-0.0845391896253425,9.90847596244132,-1.00339791955863,0.316842811268507,0.728898145047652,-5.30744913771111,True,-0.101201531198356,-0.0641137820135391,-0.0883022556641269,217,unique_entrez_id
3432138,0.0690102099237961,8.27509647887324,0.688407829896384,0.491968354794835,0.813264083212514,-5.54835054911683,True,0.0620556633509715,0.0346393587987937,0.110335607621622,8550,unique_entrez_id
3432225,0.018418154327783,8.2737265258216,0.242075806147434,0.80896157825152,0.943217146884957,-5.73656342655635,True,0.0343345431327826,0.0174849652410618,0.00343495460950827,10961,unique_entrez_id
3432267,-0.0598406020470597,7.45245211267606,-0.595336462697556,0.552270220903458,0.840723413258594,-5.6024554359962,False,-0.0510232872962471,-0.144829447579066,0.0163309287341331,10906,unique_entrez_id
3432333,0.144094565303675,8.87180755868545,1.41779544539259,0.157757153664454,0.625994719543592,-4.85572111861832,True,0.213173069936552,0.0614825507524746,0.157628075222011,5781,unique_entrez_id
3432394,-0.083084629744695,8.93391422535211,-0.403425675287288,0.687052714137207,0.897631704336566,-5.68932350902494,True,-0.0433801409866117,-0.136296706149718,-0.0695770420977553,22895,unique_entrez_id
3432438,-0.0539547564173928,6.69235075117371,-0.362882638867128,0.717063893510581,0.911721426205639,-5.70341243383961,True,-0.0518500603198317,-0.0578834079604889,-0.052130800971864,4938,unique_entrez_id
3432467,-0.104518342345608,6.71422981220657,-0.805370449144661,0.421532511721726,0.780533019974525,-5.46929369076045,True,-0.103747105963509,-0.102935584167954,-0.106872336905362,4940,unique_entrez_id
3432514,0.152144446178252,5.84086530516432,0.778565782839862,0.437127183035023,0.787353744380646,-5.48849782537716,True,0.129672138505758,0.12346225185468,0.203298948174315,4939,unique_entrez_id
3432556,-0.0417166926726136,7.62595835680751,-0.518126147901164,0.604924743905699,0.863981140332351,-5.64140739457953,True,-0.0198122514966768,-0.0551033837100849,-0.0502344428110737,1840,unique_entrez_id
