population,outcome,tau_suvr,spline_mean,spline_ci95_lower,spline_ci95_upper,linear_mean,linear_ci95_lower,linear_ci95_upper,interpretation
all_eligible,cdrsb,1.42843,1.7855109363278814,1.5027696250201366,2.068252247635626,1.7447489268826777,1.532438195149963,1.9570596586153923,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.4408600000000003,1.8439476659901928,1.5597078940339628,2.1281874379464227,1.788221253619608,1.5726757356828782,2.0037667715563376,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.4532900000000002,1.9023871660340852,1.6158316152891627,2.1889427167790076,1.8316935803565384,1.6125564247604411,2.0508307359526357,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.4657200000000001,1.960750139595854,1.6709522800940684,2.25054799909764,1.8751659070934679,1.652097498776008,2.0982343154109278,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.47815,2.0189572898117873,1.7249256219934122,2.3129889576301625,1.9186382338303973,1.69131657674022,2.1459598909205746,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.49058,2.0769293198181806,1.7776538146170155,2.3762048250193457,1.9621105605673277,1.7302313766340414,2.193989744500614,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.5030100000000002,2.1345869327513274,1.8290844691181583,2.4400893963844963,2.005582887304258,1.7688594721816482,2.2423063024268677,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.5154400000000001,2.1918508317475194,1.8792067052819639,2.504494958213075,2.0490552140411884,1.8072180916644578,2.2908923364179192,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.52787,2.2486508473874576,1.9280531153843679,2.569248579390547,2.0925275407781188,1.8453239578388612,2.3397311237173763,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.5403000000000002,2.3049701939819505,1.9757230653158921,2.634217322648009,2.135999867515049,1.8831931661739698,2.3888065688561286,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.5527300000000002,2.3608114366185466,2.0223281610046753,2.699294712232418,2.1794721942519786,1.920841097447454,2.4381032910565033,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.56516,2.416177167364329,2.0679700503155836,2.764384284413074,2.222944520988909,1.9582823601270527,2.487606681850765,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.5775900000000003,2.47106997828638,2.1127402085449996,2.82939974802776,2.2664168477258393,1.9955307577983084,2.5373029376533704,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.5900200000000002,2.525492461451779,2.156720222494204,2.894264700409354,2.3098891744627696,2.032599277050717,2.5871790718748224,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.6024500000000002,2.579447208927606,2.199982373846766,2.958912044008446,2.353361501199699,2.069500091593268,2.63722291080613,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.61488,2.6329368127809456,2.2425903887165934,3.0232832368452978,2.3968338279366295,2.1062445788458977,2.6874230770273613,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.62731,2.6859638650788735,2.2846002575956423,3.0873274725621047,2.440306154673559,2.1428433457765763,2.7377689635705416,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.6397400000000002,2.738530957888478,2.3260610611989723,3.1510008545779833,2.48377848141049,2.1793062612769405,2.78825070154404,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.6521700000000001,2.7906406832768322,2.367015761807124,3.2142656047465405,2.5272508081474196,2.2156424928610257,2.8388591234338136,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.6646,2.8422956333110223,2.407501937170168,3.2770893294518766,2.57072313488435,2.2518605459144303,2.8895857238542697,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.6770300000000002,2.893498400058128,2.447552446043195,3.339444354073061,2.6141954616212804,2.287968304106799,2.9404226191357616,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.6894600000000002,2.9442515755852297,2.487196022264155,3.4013071289063044,2.65766778835821,2.3239730699077117,2.991362506808708,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.7018900000000001,2.994557751959408,2.5264577991160913,3.4626577048027247,2.7011401150951393,2.359881604417473,3.0423986257728055,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.7143200000000003,3.044419521247745,2.565359768464784,3.5234792740307057,2.7446124418320705,2.395700165945246,3.093524717718895,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.72675,3.0938394755173215,2.603921180527249,3.583757770507394,2.788084768569,2.431434546943512,3.144734990194488,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.7391800000000002,3.1428202068352187,2.6421588906069973,3.64348152306344,2.8315570953059304,2.467090109046683,3.1960240815651777,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.7516100000000001,3.191364307268519,2.6800876590754115,3.702640955461627,2.8750294220428607,2.5026718160688586,3.247387028016863,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.76404,3.2394743688842986,2.7177204105168906,3.7612283272517066,2.91850174877979,2.53818426489707,3.2988192326625105,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.7764700000000002,3.2871529837496443,2.755068457439929,3.8192375100593594,2.9619740755167214,2.5736317142766936,3.3503164367567493,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.7889000000000002,3.3344027439316317,2.792141693381544,3.8766637944817193,3.005446402253651,2.609018111529492,3.4018746929778096,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.80133,3.3812262414973473,2.828948759655816,3.9335037233388785,3.0489187289905813,2.6443471172753266,3.453490340705836,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.8137600000000003,3.4276260685138684,2.865497189450748,3.989754947576989,3.0923910557275116,2.679622128249095,3.505159983205928,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.8261900000000002,3.473604817048276,2.90179353247789,4.045416101618662,3.135863382464441,2.7148462983171497,3.5568804666117324,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.8386200000000001,3.519165079167653,2.9378434629325865,4.1004866954027195,3.1793357092013705,2.7500225578042863,3.608648860598455,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.8510500000000003,3.56430944693908,2.97365187313007,4.15496702074809,3.222808035938302,2.785153631244935,3.6604624406316684,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.86348,3.6090405124296367,3.009222954841318,4.208858070017955,3.2662803626752313,2.8202420536714885,3.712318671678974,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.8759100000000002,3.6533608677064056,3.0445602700582706,4.2621614653545405,3.3097526894121616,2.855290185549925,3.7642151932743984,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.8883400000000001,3.6972731048364658,3.0796668126655615,4.31487939700737,3.353225016149092,2.8903002264683595,3.8161498058298244,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.90077,3.7407798158869,3.114545062280502,4.367014569493298,3.3966973428860214,2.9252742276789183,3.8681204580931245,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.9132000000000002,3.7838835929247896,3.1491970313394173,4.418570154510162,3.4401696696229527,2.960214103587312,3.920125235658593,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.9256300000000002,3.8265870280172143,3.183624306352484,4.469549749681945,3.483641996359882,2.9951216422782774,3.972162350441487,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.9380600000000001,3.868892713231255,3.2178280841166984,4.519957342345812,3.5271143230968125,3.0299985151588205,4.0242301310348045,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.9504900000000003,3.910803240633994,3.251809203564166,4.569797277703822,3.5705866498337437,3.06484628579497,4.076327013872517,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.9629200000000002,3.952321202292511,3.285568173827409,4.619074230757613,3.614058976570673,3.099666418011839,4.128451535129507,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.9753500000000002,3.9934491902738882,3.319105199022446,4.66779318152533,3.657531303307602,3.1344602833210824,4.180602323294122,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,1.9877800000000003,4.034189796645206,3.35242020018148,4.715959393108933,3.701003630044533,3.1692291677344544,4.232778092354612,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.00021,4.0745456134735445,3.385512834708533,4.763578392238556,3.7444759567814625,3.203974278017176,4.284977635545749,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.01264,4.114519232825987,3.4183825136815944,4.81065595197038,3.787948283518393,3.2386967474301875,4.337199819606598,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.0250700000000004,4.154113246769613,3.4510284172823456,4.857198076256881,3.831420610255324,3.2733976410059435,4.389443579504705,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.0375,4.193330247371503,3.4834495085984103,4.903210986144596,3.8748929369922536,3.308077960398532,4.441707913585975,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.0499300000000003,4.23217282669874,3.5156445460121004,4.9487011073853795,3.918365263729184,3.342738648345229,4.493991879113139,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.06236,4.270643576818402,3.5476120943632035,4.9936750592736,3.9618375904661134,3.377380592773178,4.546294588159048,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.07479,4.308745089797572,3.579350535050726,5.038139644544418,4.005309917203044,3.4120046305819893,4.598615203824099,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.0872200000000003,4.346479957703332,3.6108580752190185,5.082101840187646,4.048782243939975,3.446611551130082,4.650952936749868,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.0996500000000005,4.38385077260276,3.6421327561570145,5.125568789048506,4.092254570676905,3.481202099450249,4.703307041903562,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.11208,4.420860126562938,3.6731724610249605,5.168547792100916,4.135726897413834,3.515776979217482,4.755676815610186,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.12451,4.4575106116509495,3.703974922010467,5.211046301291432,4.179199224150763,3.5503368554900803,4.8080615928114465,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.13694,4.493804819933874,3.7345377270050597,5.253071912862687,4.222671550887694,3.5848823572431248,4.860460744532262,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.1493700000000002,4.529745343478792,3.7648583258829866,5.294632361074598,4.266143877624624,3.6194140797117274,4.91287367553752,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.1618000000000004,4.565334774352784,3.7949340364559,5.335735512249667,4.309616204361555,3.6539325865598555,4.965299822163255,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.1742300000000006,4.6005757046229325,3.8247620501698973,5.376389359075968,4.353088531098486,3.6884384118891407,5.017738650307831,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.1866600000000003,4.635470726356316,3.854339437605067,5.416602015107566,4.396560857835415,3.7229320621007984,5.070189653570032,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.19909,4.670022431620019,3.883663153832197,5.456381709407841,4.440033184572345,3.7574140176226125,5.122652351522077,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.21152,4.704233412481121,3.9127300436762096,5.495736781286032,4.483505511309275,3.7918847345118847,5.175126288106665,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.2239500000000003,4.738106261006702,3.941536846931499,5.534675675081905,4.526977838046206,3.826344645944301,5.227611030148111,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.2363800000000005,4.771643569263844,3.9700802035701974,5.573206934957491,4.570450164783137,3.860794163597781,5.280106165968492,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.24881,4.804847929319628,3.9983566589806774,5.611339199658579,4.613922491520065,3.895233678939632,5.3326113041004986,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.26124,4.837721933241134,4.0263626692700685,5.6490811972122,4.657394818256995,3.929663564424537,5.385126072089452,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.27367,4.870268173095444,4.054094606661302,5.686441739529586,4.700867144993926,3.964084174610345,5.437650115377506,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.2861000000000002,4.902489240949642,4.0815487650120215,5.723429716887262,4.744339471730856,3.998495847197975,5.4901830962637375,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.2985300000000004,4.934387728870803,4.108721365479649,5.7600540922619565,4.787811798467787,4.032898904001253,5.54272469293432,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.3109600000000006,4.9659662289260105,4.135608562353985,5.796323895498036,4.831284125204719,4.067293651851983,5.595274598557454,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.3233900000000003,4.997227333182346,4.162206449075674,5.832248217289019,4.874756451941647,4.101680383445126,5.647832520438168,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.33582,5.02817363370689,4.188511064456053,5.867836202957728,4.918228778678578,4.136059378128583,5.700398179228572,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
all_eligible,cdrsb,2.34825,5.058807722566725,4.2145183991109,5.903097046022551,4.961701105415508,4.170430902641611,5.752971308189405,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.1092,0.0051450212662350935,0.004996108002561261,0.005293934529908926,0.005025150733118079,0.004916434530016768,0.00513386693621939,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.120056,0.005132343009211372,0.004995352588679874,0.005269333429742871,0.005017143674635356,0.004910155668618608,0.005124131680652105,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.130912,0.005119549636117861,0.004992938572186138,0.005246160700049584,0.005009136616152633,0.0049038439820363305,0.005114429250268936,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.141768,0.005106627270032937,0.004988649134312535,0.005224605405753339,0.0050011295576699085,0.004897497859237932,0.005104761256101885,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.1526239999999999,0.005093562034034977,0.004982307857606019,0.0052048162104639355,0.0049931224991871855,0.004891115618077731,0.00509512938029664,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.1634799999999998,0.00508034005120236,0.004973818795749021,0.005186861306655699,0.004985115440704461,0.004884695505330567,0.005085535376078355,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.1743359999999998,0.005066947444613463,0.004963203268025873,0.005170691621201052,0.004977108382221738,0.004878235697417736,0.005075981067025739,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.185192,0.005053370337346661,0.0049506154690734765,0.005156125205619845,0.004969101323739015,0.004871734301943943,0.005066468345534087,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.196048,0.005039594852480335,0.004936325730435233,0.005142863974525437,0.00496109426525629,0.004865189360172301,0.00505699917034028,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.206904,0.005025607113092859,0.004920677445857691,0.005130536780328028,0.004953087206773567,0.00485859885056958,0.005047575562977555,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.21776,0.005011393242262614,0.00490403662628716,0.005118749858238068,0.004945080148290844,0.004851960693555915,0.0050381996030257736,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.228616,0.004996939363067975,0.004886751566626726,0.005107127159509223,0.004937073089808119,0.004845272757591042,0.005028873422025197,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.239472,0.0049822315985873205,0.004869129460581306,0.005095333736593335,0.0049290660313253964,0.004838532866721276,0.005019599195929517,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.2503279999999999,0.004967256071899026,0.004851427625188068,0.005083084518609985,0.0049210589728426735,0.004831738809697144,0.005010379135988203,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.2611839999999999,0.004951998969781896,0.004833853505327219,0.005070144434236573,0.004913051914359949,0.004824888350749536,0.005001215477970362,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.2720399999999998,0.0049364597828863346,0.004816552217262677,0.0050563673485099925,0.004905044855877226,0.004817979242081268,0.004992110469673183,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.2828959999999998,0.0049206675866353975,0.0047995889949743,0.005041746178296495,0.004897037797394501,0.004811009238090731,0.004983066356698271,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.2937519999999998,0.004904655444333503,0.0047829865765357605,0.005026324312131246,0.004889030738911778,0.004803976111294381,0.004974085366529175,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.3046079999999998,0.0048884564192850696,0.004766739219247789,0.00501017361932235,0.004881023680429053,0.004796877669855636,0.004965169691002471,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.315464,0.004872103574794514,0.004750819361306406,0.0049933877882826225,0.00487301662194633,0.00478971177656057,0.004956321467332091,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.32632,0.004855629974166256,0.004735182355549245,0.004976077592783267,0.004865009563463607,0.004782476369007646,0.004947542757919568,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.337176,0.0048390686807047115,0.004719770044626422,0.004958367316783001,0.004857002504980883,0.004775169480702775,0.004938835529258991,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.348032,0.004822452757714301,0.004704513779736332,0.004940391735692269,0.00484899544649816,0.004767789262676154,0.004930201630320165,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.3588879999999999,0.004805815268499441,0.004689337376031213,0.004922293160967669,0.004840988388015435,0.004760334005168613,0.004921642770862257,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.3697439999999999,0.00478918927636455,0.004674160414618851,0.00490421813811025,0.004832981329532712,0.004752802158877822,0.004913160500187602,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.3805999999999998,0.004772607844614047,0.004658902203862549,0.004886313485365545,0.004824974271049989,0.004745192355214091,0.004904756186885887,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.3914559999999998,0.004756104036552348,0.004643486560979685,0.00486872151212501,0.004816967212567264,0.004737503424996932,0.004896431000137596,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.4023119999999998,0.004739710915483873,0.004627847342159487,0.004851574488808259,0.004808960154084541,0.004729734415030649,0.004888185893138434,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.4131679999999998,0.0047234615447130385,0.004611934346196132,0.004834988743229945,0.004800953095601818,0.004721884602032736,0.0048800215891709004,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.4240239999999997,0.004707388987544265,0.0045957189118730245,0.004819059063215505,0.004792946037119094,0.004713953503453127,0.00487193857078506,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.4348799999999997,0.004691526307281969,0.004579198344345767,0.0048038542702181705,0.004784938978636371,0.004705940884813229,0.004863937072459512,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.4457359999999997,0.004675906567230568,0.004562398361480632,0.004789414772980503,0.004776931920153646,0.004697846763307075,0.004856017077000217,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.4565919999999997,0.004660562830694481,0.004545373084690607,0.004775752576698355,0.004768924861670923,0.004689671407536483,0.004848178315805363,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.4674479999999996,0.004645528160978126,0.0045282026113440165,0.004762853710612236,0.0047609178031882,0.004681415333389652,0.004840420272986748,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.4783039999999998,0.004630834022845038,0.004510986712420412,0.004750681333269663,0.004752910744705475,0.004673079296209696,0.004832742193201255,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.4891599999999998,0.004616491538311126,0.004493812740931842,0.00473917033569041,0.004744903686222752,0.004664664279527317,0.0048251430929181875,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.5000159999999998,0.004602497818058746,0.004476747925639607,0.004728247710477885,0.004736896627740029,0.0046561714807424985,0.00481762177473756,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.5108719999999998,0.004588849695957779,0.004459851563698477,0.0047178478282170816,0.0047288895692573045,0.004647602294227651,0.004810176844286958,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.5217279999999997,0.004575544005878108,0.004443175268299886,0.004707912743456329,0.0047208825107745815,0.004638958292384925,0.004802806729164238,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.5325839999999997,0.004562577581689613,0.004426763324840621,0.004698391838538605,0.004712875452291857,0.004630241205222002,0.004795509699361712,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.5434399999999997,0.004549947257262177,0.004410653283879122,0.004689241230645232,0.004704868393809134,0.004621452899014199,0.004788283888604069,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.5542959999999997,0.004537649866465683,0.004394876661645111,0.004680423071286256,0.004696861335326411,0.004612595354598708,0.004781127316054114,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.5651519999999997,0.0045256822431700115,0.004379459662215999,0.004671904824124024,0.004688854276843686,0.004603670645803705,0.004774037907883668,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.5760079999999996,0.004514041221245045,0.004364423869399968,0.004663658573090122,0.004680847218360963,0.004594680918455805,0.0047670135182661215,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.5868639999999998,0.0045027236345606654,0.004349786880499426,0.0046556603886219045,0.004672840159878238,0.004585628370339369,0.004760051949417108,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.5977199999999998,0.004491726316986754,0.00433556287004945,0.004647889763924058,0.004664833101395515,0.004576515232406085,0.004753150970384946,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.6085759999999998,0.004481046102393195,0.004321763081409476,0.004640329123376915,0.0046568260429127924,0.004567343751457261,0.004746308334368324,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.6194319999999998,0.004470679824649869,0.004308396249623765,0.004632963399675973,0.004648818984430068,0.004558116174448969,0.004739521794411166,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.6302879999999997,0.004460624317626659,0.004295468961737212,0.004625779673516107,0.004640811925947345,0.004548834734503826,0.004732789117390864,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.6411439999999997,0.004450876415193446,0.004282985961818229,0.004618766868568663,0.004632804867464622,0.004539501638655301,0.0047261080962739425,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.6519999999999997,0.00444143295122011,0.004270950408015542,0.004611915494424678,0.004624797808981897,0.004530119057301874,0.00471947656066192,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.6628559999999997,0.004432290759576537,0.00425936408852077,0.004605217430632304,0.004616790750499174,0.004520689115309308,0.00471289238568904,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.6737119999999996,0.0044234466741326075,0.004248227602607493,0.004598665745657722,0.004608783692016451,0.004511213884669705,0.004706353499363197,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.6845679999999996,0.004414897528758201,0.0042375405121369515,0.004592254545379451,0.004600776633533726,0.004501695378605095,0.0046998578884623575,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.6954239999999996,0.004406640157323203,0.004227301468152999,0.004585978846493407,0.004592769575051003,0.004492135546989818,0.004693403603112188,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
age_ge_65,hippocampus_icv,1.7062799999999996,0.0043986713936974954,0.004217508316481523,0.004579834470913468,0.004584762516568279,0.004482536272959102,0.004686988760177455,adjusted mean at covariate means; pointwise CI; 5th-95th tau percentiles
