population,outcome,tau_suvr,reference_tau,full_mean,full_mean_ci95_lower,full_mean_ci95_upper,full_contrast_to_reference,full_contrast_to_reference_ci95_lower,full_contrast_to_reference_ci95_upper,retained_mean,retained_mean_ci95_lower,retained_mean_ci95_upper,retained_contrast_to_reference,retained_contrast_to_reference_ci95_lower,retained_contrast_to_reference_ci95_upper,retained_minus_full_mean,retained_minus_full_shape
all_eligible,cdrsb,1.735139,1.358,3.126944569735283,2.6297623577005083,3.6241267817700575,1.6686645905218203,1.154073227051144,2.1832559539924965,2.461946349378114,2.0383740916473085,2.88551860710892,1.1365192978034773,0.6715005881254434,1.601538007481511,-0.6649982203571687,-0.532145292718343
all_eligible,cdrsb,1.7452985,1.358,3.166769790694805,2.6608665805157576,3.6726730008738526,1.7084898114813414,1.182895971317521,2.234083651645162,2.4898464282973922,2.0637874992666783,2.915905357328106,1.1644193767227544,0.6951205093622754,1.6337182440832334,-0.6769233623974129,-0.544070434758587
all_eligible,cdrsb,1.755458,1.358,3.2063041771541974,2.6917688432440534,3.7208395110643413,1.748024197940734,1.2116177819392426,2.2844306139422255,2.517610877890448,2.089342058998978,2.9458796967819176,1.1921838263158107,0.7189365011241085,1.6654311515075129,-0.6886932992637496,-0.5558403716249234
all_eligible,cdrsb,1.7656174999999998,1.358,3.245549144417856,2.7224758315618725,3.7686224572738394,1.7872691652043915,1.2402379612029653,2.3343003692058177,2.545240358177953,2.1150174943282676,2.975463222027638,1.2198133066033157,0.7429256756306652,1.696700937575966,-0.7003087862399031,-0.5674558586010758
all_eligible,cdrsb,1.775777,1.358,3.284506107790171,2.7529935404774113,3.8160186751029306,1.8262261285767074,1.2687557820877338,2.383696475065681,2.5727355291805747,2.1407914503484164,3.004679608012733,1.2473084776059373,0.7670638414181826,1.7275531137936921,-0.7117705786095962,-0.5789176509707701
all_eligible,cdrsb,1.7859365,1.358,3.3231764825755397,2.783327342439967,3.8630256227111124,1.864896503362076,1.2971704890413926,2.432622517682759,2.6000970509189827,2.16663946070258,3.0335546411353853,1.2746699993443458,0.7913254449067231,1.7580145537819685,-0.723079431656557,-0.5902265040177301
all_eligible,cdrsb,1.796096,1.358,3.3615616840783487,2.813482047754105,3.909641320402592,1.9032817048648858,1.3254812985905893,2.481082111139182,2.6273255834138434,2.192534911577447,3.0621162552502397,1.3018985318392062,0.8156835158311035,1.788113547847309,-0.7342361006645053,-0.6013831730256796
all_eligible,cdrsb,1.8062554999999998,1.358,3.399663127602998,2.8434619581956833,3.9558642970103124,1.9413831483895336,1.3536873998127568,2.5290788969663103,2.6544217866858277,2.21844900675438,3.0903945666172756,1.3289947351111902,0.8401096183252938,1.8178798518970865,-0.7452413409171701,-0.6123884132783435
all_eligible,cdrsb,1.8164150000000001,1.358,3.4374822284538755,2.8732709146262825,4.001693542281469,1.9792022492404122,1.3817879546932361,2.5766165437875883,2.681386320755604,2.2443507380985586,3.1184219034126497,1.3559592691809654,0.8645738097378307,1.8473447286241003,-0.7560959076982714,-0.6232429800594468
all_eligible,cdrsb,1.8265745,1.358,3.4750204019353763,2.9029123393113005,4.047128464559452,2.0167404227219126,1.4097820983866347,2.6236987470571904,2.7082198456438373,2.2702068663063772,3.1462328249812974,1.3827927940692004,0.8890446095495566,1.8765409785888443,-0.766800556291539,-0.6339476286527121
all_eligible,cdrsb,1.8367339999999999,1.358,3.5122790633518903,2.932389273564139,4.092168853139642,2.053999084138428,1.437668939398219,2.6703292288786367,2.7349230213712,2.2959819171953226,3.1738641255470776,1.4094959697965626,0.9134889810507816,1.9055029585423435,-0.7773560419806902,-0.6445031143418654
all_eligible,cdrsb,1.8468935,1.358,3.5492596280078157,2.961704411265031,4.1368148447506,2.0909796487943524,1.4654475596985175,2.7165117378901873,2.761496507958359,2.3216381992624227,3.2013548166542956,1.436069456383722,0.9378723286941228,1.934266584073321,-0.7877631200494566,-0.6549101924106304
all_eligible,cdrsb,1.857053,1.358,3.5859635112075416,2.990860128737193,4.18106689367789,2.1276835319940774,1.493117014782213,2.762250049205942,2.7879409654259835,2.347135848597407,3.2287460822545597,1.462513913851346,0.9621585142481199,1.9628693134545723,-0.7980225457815582,-0.6651696181427313
all_eligible,cdrsb,1.8672125,1.358,3.622392128255461,3.01985851140483,4.224925745106091,2.1641121490419972,1.520676333680702,2.8075479644032924,2.8142570537947416,2.3724329074413575,3.2560812001481256,1.4888300022201042,0.9863098950063676,1.9913501094338408,-0.8081350744607194,-0.675282146821893
all_eligible,cdrsb,1.8773719999999998,1.358,3.6585468944559674,3.0487013776060943,4.2683924113058405,2.200266915242504,1.5481245189363158,2.8524093115486924,2.8404454330853017,2.397485442644889,3.2834054235257146,1.5150183815106644,1.0102873873241944,2.0197493756971343,-0.8181014613706656,-0.6852485337318397
all_eligible,cdrsb,1.8875315,1.358,3.6944292251134545,3.077390299888971,4.311468150337938,2.2361492458999916,1.575460546545093,2.89683794525489,2.866506763318333,2.422247709908169,3.3107658167284972,1.5410797117436958,1.0340505586235993,2.048108864863792,-0.8279224617951213,-0.6950695341562958
all_eligible,cdrsb,1.897691,1.358,3.730040535532315,3.105926624078462,4.354154446986168,2.2717605563188528,1.602683365874066,2.9408377467636395,2.8924417045145034,2.4466723688842333,3.3382110401447735,1.567014652939867,1.057557750690576,2.076471555189158,-0.8375988310178117,-0.7047459033789858
all_eligible,cdrsb,1.9078505,1.358,3.7653822410169404,3.1343114863686665,4.396452995665214,2.307102261803478,1.6297918995582985,2.9844126240486575,2.9182509166944817,2.470710752914552,3.3657910804744113,1.5928238651198443,1.0807662365535249,2.1048814936861637,-0.8471313243224587,-0.7142783966836337
all_eligible,cdrsb,1.91801,1.358,3.8004557568717274,3.1625458286630215,4.438365685080433,2.342175777658264,1.6567850433823128,3.027566511934215,2.9439350598789362,2.494313195287079,3.3935569244707935,1.6185080083043,1.1036324124515209,2.1333836041570793,-0.8565206969927912,-0.7236677693539642
all_eligible,cdrsb,1.9281695,1.358,3.8352624984010646,3.1906304123592792,4.4798945844428495,2.376982519187601,1.683661666150003,3.0703033722251987,2.9694947940885363,2.517429411452559,3.4215601767245136,1.6440677425138996,1.1261120253644543,2.162023459663345,-0.8657677043125283,-0.7329147766737012
all_eligible,cdrsb,1.938329,1.358,3.8698038809093465,3.2185658307526808,4.521041931066012,2.4115239016958823,1.7104206095468157,3.112627193844949,2.9949307793439504,2.5400089336601566,3.449852625027744,1.6695037277693128,1.1481604352910253,2.1908470202476003,-0.8748731015653961,-0.7420201739265695
all_eligible,cdrsb,1.9484884999999998,1.358,3.904081319700965,3.246352520210296,4.561810119191634,2.4458013404875008,1.7370606879975545,3.154541992977447,3.020243675665845,2.562001591112725,3.4784857602189647,1.6948166240912077,1.1697329099572786,2.2199003382251368,-0.8838376440351201,-0.750984716396293
all_eligible,cdrsb,1.958648,1.358,3.9380962300803146,3.273990770251816,4.602201689908813,2.479816250866851,1.7635806885229748,3.196051813210727,3.045434143074891,2.583358025214615,3.5075102609351667,1.7200070915002534,1.190784947979286,2.249229235021221,-0.8926620870054238,-0.7598091593665974
all_eligible,cdrsb,1.9688075,1.358,3.9718500273517883,3.301480732656499,4.642219322047078,2.5135700481383245,1.789979370598074,3.2371607256785753,3.0705028415917557,2.604030226088443,3.5369754570950684,1.7450757900171183,1.211272624779805,2.2788789552544317,-0.9013471857600326,-0.7684942581212062
all_eligible,cdrsb,1.978967,1.358,4.005344126819777,3.3288224297023152,4.681865823937239,2.5470641476063136,1.8162554660148342,3.277872829197793,3.095450431237108,2.623972073623115,3.5669287888511008,1.7700233796624707,1.2311529538884414,2.3088938054365,-0.9098936955826691,-0.7770407679438429
all_eligible,cdrsb,1.9891264999999998,1.358,4.038579943788676,3.3560157616314585,4.7211441259458935,2.5802999645752127,1.842407678752028,3.3181922503983974,3.1202775720316156,2.643139864247845,3.5974152798153862,1.7948505204569791,1.2503842547754223,2.3393167861385358,-0.9183023717570604,-0.7854494441182336
all_eligible,cdrsb,1.999286,1.358,4.0715588935628775,3.3830605134258964,4.760057273699858,2.613278914349414,1.8684346848545794,3.358123143844249,3.14498492399595,2.661492803729909,3.628477044261991,1.8195578724213124,1.2689265172243633,2.3701892276182615,-0.9265739695669275,-0.7937210419281018
all_eligible,cdrsb,2.0094455,1.358,4.104282391446775,3.4099563609675148,4.798608421926035,2.646002412233311,1.894335132324915,3.3976696921417067,3.1695731471507766,2.678993446792311,3.6601528475092424,1.8441460955761395,1.2867417515733108,2.401550439578968,-0.9347092442959983,-0.8018563166571713
all_eligible,cdrsb,2.019605,1.358,4.136751852744758,3.436702876649288,4.836800828840227,2.6784718735312945,1.9201076410286444,3.4368361060339447,3.194042901516765,2.695608066318248,3.692477736715282,1.868615849942127,1.3037943140515713,2.4334373858326828,-0.9427089512279929,-0.8098560235891674
all_eligible,cdrsb,2.0297644999999997,1.358,4.168968692761223,3.4632995344969606,4.8746378510254855,2.710688713547759,1.9457508026168888,3.475626624478629,3.218394847114583,2.7113069382524495,3.7254827559767163,1.8929677955399453,1.3200511969727051,2.4658843941071855,-0.9505738456466402,-0.8177209180078135
all_eligible,cdrsb,2.039924,1.358,4.200934326800563,3.489745714854364,4.912122938746762,2.7426543475870995,1.9712631804675191,3.51404551470668,3.242629643964901,2.726064532748389,3.759194755181413,1.9172025923902636,1.3354822747138764,2.498922910066651,-0.9583046828356618,-0.8254517551968359
all_eligible,cdrsb,2.0500835,1.358,4.232650170167169,3.5160407086801793,4.949259631654159,2.7743701909537055,1.9966433096475584,3.5520970722598526,3.2667479520883855,2.739859607226796,3.793636296949975,1.9413209005137484,1.3500604981574036,2.532581302870093,-0.9659022180787833,-0.8330492904399571
all_eligible,cdrsb,2.060243,1.358,4.264117638165434,3.54218372149903,4.986051554831838,2.8058376589519707,2.021889696898996,3.5897856210049452,3.290750431505706,2.7526752023047116,3.8288256607067,1.9653233799310688,1.3637620324708828,2.5668847273912547,-0.9733672066597281,-0.8405142790209019
all_eligible,cdrsb,2.0704025,1.358,4.295338146099755,3.5681738770455818,5.0225024151539275,2.8370581668862904,2.0470008206502217,3.627115513122359,3.314637742237532,2.76449854651954,3.8647769379555243,1.989210690662895,1.376566335589617,2.601855045736173,-0.9807004038622225,-0.8478474762233954
all_eligible,cdrsb,2.080562,1.358,4.326313109274517,3.594010220636589,5.058615997912446,2.868033130061053,2.071975131055319,3.664091129066787,3.338410544304529,2.7753208799714444,3.901500208637614,2.012983492729892,1.3884561773441266,2.6375108081156577,-0.9879025649699882,-0.8550496373311609
all_eligible,cdrsb,2.0907215,1.358,4.357043942994118,3.619691722302505,5.094396163685731,2.898763963780655,2.0968110500634567,3.7007168774978534,3.3620694977273686,2.7851372101275254,3.939001785327212,2.0366424461527313,1.3994176016476199,2.6738672906578427,-0.9949744452667497,-0.8621215176279238
all_eligible,cdrsb,2.1008809999999998,1.358,4.387532062562952,3.645217279707324,5.12984684541858,2.929252083349488,2.121506971520581,3.7369971951783953,3.385615262526718,2.793946014915922,3.9772845101375145,2.060188210952081,1.4094398363449365,2.7109365855592253,-1.0019168000362342,-0.8690638723974073
all_eligible,cdrsb,2.1110404999999997,1.358,4.41777888328541,3.670585720882731,5.164972045688089,2.9594989040719466,2.146061261305682,3.7729365468382112,3.409048498723247,2.8017489088871326,4.016348088559361,2.083621447148609,1.4185151570867602,2.748727737210458,-1.0087303845621634,-0.8758774569233374
all_eligible,cdrsb,2.1212,1.358,4.447785820465887,3.6957958068003554,5.199775834131418,2.9895058412524227,2.170472257503844,3.808539425001001,3.4323698663376234,2.8085502877658004,4.056189444909447,2.106942814762985,1.4266387128433966,2.787246916682574,-1.0154159541282635,-0.8825630264894375
age_ge_65,hippocampus_icv,1.1092,1.337,0.0051450212662350935,0.004996108002561261,0.005293934529908926,0.0003056835650153555,0.00010536148136465251,0.0005060056486660585,0.005167917255445463,0.005025313736738882,0.005310520774152044,0.00033849534496231,0.00015072373880601023,0.0005262669511186097,2.2895989210369207e-05,3.281177994695451e-05
age_ge_65,hippocampus_icv,1.118929,1.337,0.005133664301671385,0.0049955042868266835,0.005271824316516087,0.0002943266004516487,0.00010902758695615161,0.00047962561394714585,0.005152436928684265,0.005020095305704824,0.0052847785516637056,0.00032301501820111375,0.00014930533827123494,0.0004967246981309925,1.877262701287935e-05,2.8688417749465032e-05
age_ge_65,hippocampus_icv,1.128658,1.337,0.005122216038648747,0.004993587237056765,0.00525084484024073,0.0002828783374290092,0.00011212575583293983,0.00045363091902507854,0.005137008568133539,0.005013829760682033,0.005260187375585044,0.0003075866576503866,0.00014748974771202516,0.00046768356758874807,1.4792529484791532e-05,2.470832022137743e-05
age_ge_65,hippocampus_icv,1.138387,1.337,0.005110666488943907,0.004990197981029564,0.00523113499685825,0.000271328787724169,0.00011459750373224469,0.00042806007171609326,0.0051216378589945275,0.0050063896241131665,0.0052368860938758885,0.00029221594851137444,0.0001452371175777088,0.0004391947794450401,1.0971370050620599e-05,2.0887160787205468e-05
age_ge_65,hippocampus_icv,1.148116,1.337,0.005099005664333599,0.004985198680558851,0.005212812648108346,0.0002596679631138609,0.00011638476782563912,0.0004029511584020827,0.005106330486468476,0.004997663793019966,0.005214997179916986,0.0002769085759853244,0.0001425080505188674,0.00041130910145178144,7.3248221348770626e-06,1.7240612871463504e-05
age_ge_65,hippocampus_icv,1.157845,1.337,0.005087223576594554,0.004978495034273859,0.005195952118915249,0.00024788587537481695,0.00011743037570503503,0.00037834137504459887,0.005091092135756635,0.004987576294075939,0.005194607977437332,0.00026167022527348225,0.00013926406961428984,0.00038407638093267463,3.868559162080974e-06,1.3784349898665301e-05
age_ge_65,hippocampus_icv,1.167574,1.337,0.005075310237503508,0.004970059807949879,0.005180560667057137,0.00023597253628377025,0.00011767878214543366,0.00035426629042210683,0.005075928492060249,0.004976106837162267,0.005175750146958231,0.00024650658157709536,0.00013546834856160766,0.00035754481459258306,6.182545567411102e-07,1.0534045293325112e-05
age_ge_65,hippocampus_icv,1.177303,1.337,0.0050632556588371905,0.004959949248188201,0.00516656206948618,0.00022391795761745253,0.00011707720229846097,0.0003307587129364441,0.005060845240580561,0.0049633067853029275,0.005158383695858195,0.00023142333009740934,0.00013108682670397647,0.0003317598334908422,-2.4104182566294166e-06,7.5053724799568075e-06
age_ge_65,hippocampus_icv,1.1870319999999999,1.337,0.005051049852372334,0.004948304480274588,0.005153795224470081,0.00021171215115259686,0.00011557731413002183,0.00030784698817517186,0.005045848066518824,0.004949303521271853,0.005142392611765794,0.00021642615603567145,0.0001260898715912175,0.0003067624404801254,-5.201785853510554e-06,4.714004883074586e-06
age_ge_65,hippocampus_icv,1.196761,1.337,0.005038682829885673,0.004935335691567997,0.005142029968203349,0.00019934512866593513,0.00011313774256186081,0.00028555251477000945,0.005030942655076281,0.004934289980309838,0.005127595329842723,0.00020152074459312756,0.00012045468484474905,0.0002825868043415061,-7.74017480939266e-06,2.1756159271924262e-06
age_ge_65,hippocampus_icv,1.2064899999999998,1.337,0.005026144603153938,0.004921294714853564,0.005130994491454312,0.00018680690193420042,0.00010972754630533374,0.0002638862575630671,0.005016134691454177,0.004918502588316841,0.005113766794591513,0.00018671278097102484,0.00011416864700932903,0.00025925691493272065,-1.0009911699760884e-05,-9.412096317558188e-08
age_ge_65,hippocampus_icv,1.216219,1.337,0.005013425183953862,0.004906445712626726,0.005120404655280998,0.0001740874827341246,0.00010533085538469565,0.00024284411008355358,0.0050014298608537615,0.004902195347667185,0.005100664374040338,0.00017200795037060915,0.00010723371592159236,0.00023678218481962594,-1.1995323100100382e-05,-2.0795323635154584e-06
age_ge_65,hippocampus_icv,1.2259479999999998,1.337,0.005000514584062178,0.004891041834740815,0.005109987333383541,0.00016117688284244066,9.995257986824123e-05,0.0002224011858166401,0.00498683384847628,0.004885617505390293,0.005088050191562267,0.00015741193799312755,9.967176514255399e-05,0.0002151521108437011,-1.3680735585898038e-05,-3.7649448493131147e-06
age_ge_65,hippocampus_icv,1.235677,1.337,0.0049874028152556175,0.00487531087781371,0.005099494752697525,0.0001480651140358806,9.36246642042953e-05,0.00020250556386746592,0.0049723523395229785,0.004868998571528445,0.005075706107517512,0.00014293042903982603,9.153032341775751e-05,0.00019433053466189456,-1.5050475732639006e-05,-5.1346849960545705e-06
age_ge_65,hippocampus_icv,1.2454059999999998,1.337,0.004974079889310915,0.004859448961119013,0.005088710817502817,0.00013474218809117738,8.641172403316786e-05,0.0001830726521491869,0.004957991019195104,0.004852540690269672,0.005063441348120536,0.00012856910871195175,8.288759490111263e-05,0.00017425062252279086,-1.608887011581104e-05,-6.1730793792256285e-06
age_ge_65,hippocampus_icv,1.255135,1.337,0.0049605358180048005,0.004843619538924987,0.005077452097084614,0.00012119811678506285,7.841430069741473e-05,0.00016398193287271096,0.004943755572693904,0.004836416351826321,0.005051094793561486,0.00011433366221075046,7.385512905603496e-05,0.00015481219536546596,-1.678024531089669e-05,-6.86445457431239e-06
age_ge_65,hippocampus_icv,1.2648639999999998,1.337,0.004946761846123179,0.004827953636703732,0.005065570055542627,0.00010742414490344201,6.976862936216411e-05,0.0001450796604447199,0.0049296515507145046,0.004820766417009236,0.005038536684419773,0.00010022964023135242,6.457583969156615e-05,0.0001358834407711387,-1.711029540867482e-05,-7.194504672089586e-06
age_ge_65,hippocampus_icv,1.2745929999999999,1.337,0.004932767469619383,0.004812531199927997,0.005053003739310768,9.342976839964577e-05,6.0644859636983054e-05,0.00012621467716230847,0.004915682512974425,0.004805664278870063,0.005025700747078788,8.626060249127251e-05,5.520323031705377e-05,0.00011731797466549125,-1.708495664495737e-05,-7.169165908373261e-06
age_ge_65,hippocampus_icv,1.2843219999999997,1.337,0.004918576133495507,0.004797387455489548,0.005039764811501466,7.92384322757705e-05,5.121291636430838e-05,0.00010726394818723263,0.004901850497521734,0.004791125893369234,0.005012575101674234,7.242858703858058e-05,4.5874234869450374e-05,9.898293920771079e-05,-1.6725635973773197e-05,-6.809845237189927e-06
age_ge_65,hippocampus_icv,1.2940509999999998,1.337,0.004904211635800968,0.004782534412939224,0.005025888858662711,6.48739345812298e-05,4.1620564473184216e-05,8.812730468927539e-05,0.004888157503891382,0.004777144156621848,0.004999170851160917,5.873559340823056e-05,3.6704075428623315e-05,8.07671113878378e-05,-1.6054131909585406e-05,-6.138341172999243e-06
age_ge_65,hippocampus_icv,1.3037799999999997,1.337,0.004889697774585176,0.004767966425334815,0.005011429123835536,5.036007336543848e-05,3.199106743950983e-05,6.872907929136713e-05,0.00487460553161833,0.0047636946605470135,0.004985516402689646,4.518362113517753e-05,2.7784816055073685e-05,6.258242621528138e-05,-1.5092242966845831e-05,-5.176452230260949e-06
age_ge_65,hippocampus_icv,1.3135089999999998,1.337,0.004875058347897547,0.00475366390919359,0.004996452786601505,3.572064667781e-05,2.2423446919131225e-05,4.901784643648877e-05,0.004861196580237528,0.004750739336715284,0.0049716538237597726,3.1774669754375316e-05,1.918586346241542e-05,4.4363476046335214e-05,-1.3861767660019314e-05,-3.945976923434682e-06
age_ge_65,hippocampus_icv,1.323238,1.337,0.004860317153787496,0.004739596084256524,0.004981038223318468,2.097945256775885e-05,1.2994306488830786e-05,2.8964598646686912e-05,0.004847932649283931,0.004738229161097754,0.004957636137470109,1.85107388007787e-05,1.0955824730341741e-05,2.606565287121566e-05,-1.2384504503564625e-05,-2.468713766980149e-06
age_ge_65,hippocampus_icv,1.3329669999999998,1.337,0.004845497990304436,0.0047257230904908885,0.004965272890117984,6.1602890846996085e-06,3.7604977092477617e-06,8.560080460151455e-06,0.004834815738292495,0.0047261062623442434,0.0049435252142407465,5.39382780934253e-06,3.1250669678621526e-06,7.662588650822909e-06,-1.0682252011941402e-05,-7.664612753570782e-07
age_ge_65,hippocampus_icv,1.3426959999999997,1.337,0.004830624655497784,0.0047119977683929256,0.0049492515426026425,-8.713045721954e-06,-1.2188152409291812e-05,-5.237939034616188e-06,0.004821847846798174,0.004714305712907086,0.004929389980689262,-7.57406368497916e-06,-1.0856604712214455e-05,-4.291522657743865e-06,-8.776808699610152e-06,1.1389820369748401e-06
age_ge_65,hippocampus_icv,1.3524249999999998,1.337,0.0048157209474169495,0.0046983673406428275,0.0049330745541910715,-2.361675380278814e-05,-3.325858018163308e-05,-1.3974927423943196e-05,0.00480903097433592,0.004702757238396145,0.004915304710275695,-2.0390936147232148e-05,-2.9489977029326545e-05,-1.1291895265137752e-05,-6.689973081029643e-06,3.2258176555559915e-06
age_ge_65,hippocampus_icv,1.3621539999999999,1.337,0.004800810664111349,0.00468477519815711,0.004916846130065588,-3.8527037108388294e-05,-5.4618275765451e-05,-2.2435798451325586e-05,0.0047963671204406914,0.004691387046724567,0.004901347194156816,-3.305479004246167e-05,-4.822509739999739e-05,-1.788448268492594e-05,-4.4435436706577805e-06,5.472247065926628e-06
age_ge_65,hippocampus_icv,1.3718829999999997,1.337,0.004785917603630398,0.004671162958632724,0.004900672248628072,-5.3420097589339984e-05,-7.622509518850429e-05,-3.0615099990175676e-05,0.00478385828464744,0.004680119942016458,0.004887596627278423,-4.556362583571297e-05,-6.704106742574708e-05,-2.4086184245678856e-05,-2.059318982957671e-06,7.856471753627015e-06
age_ge_65,hippocampus_icv,1.3816119999999998,1.337,0.004771065564023508,0.004657472916679809,0.004884658211367208,-6.827213719622969e-05,-9.802949820765184e-05,-3.851477618480754e-05,0.00477150646649112,0.004668881834518583,0.004874131098463657,-5.791544399203211e-05,-8.591019217281342e-05,-2.992069581125079e-05,4.4090246761191443e-07,1.0356693204197583e-05
age_ge_65,hippocampus_icv,1.3913409999999997,1.337,0.004756278343340095,0.004643650929070811,0.0048689057576093795,-8.305935787964262e-05,-0.00011997603263086392,-4.614268312842132e-05,0.004759313665506689,0.0046576026745753195,0.004861024656438059,-7.010824497646414e-05,-0.00010479934230166039,-3.541714765126789e-05,3.03532216659394e-06,1.2951112903178484e-05
age_ge_65,hippocampus_icv,1.4010699999999998,1.337,0.004741579739629572,0.00462964967085206,0.004853509808407084,-9.775796159016523e-05,-0.00014200453047392986,-5.3511392706400604e-05,0.004747281881229097,0.004646219722187921,0.004848344040270274,-8.214002925405504e-05,-0.00012367105264869517,-4.060900585941492e-05,5.702141599525298e-06,1.5617932336110194e-05
age_ge_65,hippocampus_icv,1.4107989999999997,1.337,0.0047269935509413556,0.004615432066418937,0.004838555035463774,-0.00011234415027838268,-0.0001640510661090541,-6.0637234447711274e-05,0.004735413113193303,0.0046346809261228325,0.004836145300263773,-9.400879728984978e-05,-0.0001424844036465974,-4.553319093310216e-05,8.419562251947219e-06,1.83353529885329e-05
age_ge_65,hippocampus_icv,1.4205279999999998,1.337,0.004712543575324857,0.004600974571530818,0.004824112579118895,-0.00012679412589488155,-0.00018604872248792226,-6.753952930184083e-05,0.004723709360934259,0.004622948060945504,0.004824470660923013,-0.00010571254954889456,-0.0001611957279052363,-5.022937119255281e-05,1.1165785609401797e-05,2.108157634598699e-05
age_ge_65,hippocampus_icv,1.4302569999999997,1.337,0.004698253610829491,0.004586269900796541,0.00481023732086244,-0.00014108409039024702,-0.00020792820511116798,-7.423997566932607e-05,0.004712172623986917,0.00461099920429618,0.004813346043677655,-0.00011724928649623434,-0.00017975917830199463,-5.473939469047406e-05,1.3919013157426795e-05,2.383480389401268e-05
age_ge_65,hippocampus_icv,1.4399859999999998,1.337,0.004684147455504672,0.004571328803501286,0.004796966107508058,-0.00015519024571506552,-0.00022961833667118378,-8.076215475894726e-05,0.004700804901886237,0.004598830172331859,0.004802779631440615,-0.00012861700859691515,-0.00019812718776640874,-5.9106829427421574e-05,1.6657446381565175e-05,2.657323711815037e-05
age_ge_65,hippocampus_icv,1.4497149999999996,1.337,0.004670248907399815,0.004556180607637932,0.004784317207161698,-0.00016908879381992236,-0.00025104645915694597,-8.713112848289875e-05,0.0046896081941671715,0.004586454678722855,0.004792761709611488,-0.00013981371631598203,-0.00021625084539148956,-6.337658724047451e-05,1.9359286767356432e-05,2.9275077503940325e-05
age_ge_65,hippocampus_icv,1.4594439999999997,1.337,0.004656581764564334,0.004540872454255736,0.004772291074872931,-0.0001827559366554039,-0.0002721387650356422,-9.33731082751656e-05,0.004678584500364671,0.004573903205028372,0.0047832657957009705,-0.000150837410118481,-0.00023408020886411752,-6.759461137284446e-05,2.200273580033746e-05,3.1918526536922897e-05
age_ge_65,hippocampus_icv,1.4691729999999996,1.337,0.004643169825047642,0.004525467369992749,0.004760872280102535,-0.00019616787617209535,-0.000292820574980659,-9.951517736353168e-05,0.004667735820013695,0.004561220795364658,0.004774250844662732,-0.00016168609046945706,-0.00025156456953122634,-7.180761140768778e-05,2.4565994966052954e-05,3.448178570263828e-05
age_ge_65,hippocampus_icv,1.4789019999999997,1.337,0.004630034840647999,0.004510038944084795,0.004750030737211203,-0.000209302860571739,-0.00031302271816230777,-0.00010558300298117024,0.004657063884120497,0.0045484632019231015,0.004765664566317892,-0.000172358026362656,-0.00026865691954886277,-7.605913317644921e-05,2.7029043472497766e-05,3.6944834209083014e-05
age_ge_65,hippocampus_icv,1.4886309999999998,1.337,0.004617182321548478,0.004494647590872167,0.004739717052224789,-0.00022215537967125933,-0.00033272456557386385,-0.00011158619376865483,0.004646568292310832,0.004535684503578036,0.004757452081043628,-0.0001828536181723207,-0.00028534373526904673,-8.036350107559466e-05,2.938597076235401e-05,3.9301761498938636e-05
age_ge_65,hippocampus_icv,1.4983599999999997,1.337,0.004604610036440681,0.004479341528255081,0.0047298785446262806,-0.00023472766477905716,-0.0003519291334617118,-0.00011752619609640254,0.004636247628297709,0.004522931881841735,0.004749563374753682,-0.0001931742821854446,-0.00030162793415035397,-8.472063022053524e-05,3.1637591857027955e-05,4.155338259361255e-05
age_ge_65,hippocampus_icv,1.5080889999999996,1.337,0.004592315706431968,0.004464163998725834,0.004720467414138102,-0.00024702199478776973,-0.00037063998728192925,-0.00012340400229361018,0.004626100469549671,0.00451024706235626,0.004741953876743082,-0.00020332144093348153,-0.0003175129395378217,-8.91299423291413e-05,3.3784763117702954e-05,4.37005538542882e-05
age_ge_65,hippocampus_icv,1.5178179999999997,1.337,0.004580297052629702,0.004449153264105894,0.0047114408411535105,-0.00025904064859003496,-0.0003888609821667432,-0.00012922031501332672,0.004616125393535267,0.004497666460612155,0.0047345843264583794,-0.00021329651694788535,-0.0003330024747444894,-9.35905591512813e-05,3.5828340905564963e-05,4.5744131642149616e-05
age_ge_65,hippocampus_icv,1.5275469999999998,1.337,0.004568551796141249,0.004434342776185321,0.004702760816097177,-0.0002707859050784893,-0.00040659618652367406,-0.0001349756236333046,0.004606320977723044,0.004485221502137025,0.004727420453309063,-0.00022310093276010922,-0.00034810049358668254,-9.810137193353593e-05,3.7769181581794736e-05,4.768497231838009e-05
age_ge_65,hippocampus_icv,1.5372759999999996,1.337,0.004557077658073968,0.004419761489955009,0.004694393826192927,-0.00028226004314576994,-0.000423849830965777,-0.00014067025532576289,0.0045966857995815465,0.004472939046645081,0.004720432552518012,-0.00023273611090160652,-0.00036281113477470875,-0.00010266108702850432,3.960814150757823e-05,4.952393224416342e-05
age_ge_65,hippocampus_icv,1.5470049999999995,1.337,0.004545872359535224,0.004405434252684596,0.004686310466385852,-0.00029346534168451393,-0.0004406262734629146,-0.00014630440990611327,0.004587218436579322,0.004460841853984383,0.00471359501917426,-0.0002422034739038308,-0.0003771386916173151,-0.00010726825619034654,4.134607704409793e-05,5.126186778068312e-05
age_ge_65,hippocampus_icv,1.5567339999999996,1.337,0.004534933621632378,0.0043913822213776516,0.0046784850218871046,-0.00030440407958735947,-0.00045692997517369404,-0.0001518781840010249,0.004577917466184916,0.0044489490507424335,0.004706885881627399,-0.0002515044442982363,-0.00039108759185537887,-0.00011192129674109368,4.298384455253806e-05,5.28996352891232e-05
