"feature_id","entrez_id","mapping_status"
"3442205","171017;2130","ambiguous_multiple_entrez"
"3442249","196500","unique_entrez_id"
"3442282","57159;8079","ambiguous_multiple_entrez"
"3442322","83461","unique_entrez_id"
"3442345","84727","unique_entrez_id"
"3442396","11331;677777","ambiguous_multiple_entrez"
"3442427","10162","unique_entrez_id"
"3442475","715","unique_entrez_id"
"3442514","51279","unique_entrez_id"
"3442579","83758","unique_entrez_id"
"3442641","283316;54737","ambiguous_multiple_entrez"
"3442706","9332","unique_entrez_id"
"3442752","339","unique_entrez_id"
"3442774","9573","unique_entrez_id"
"3442785","170482","unique_entrez_id"
"3442812","144195;6515","ambiguous_multiple_entrez"
"3442854","144195;6515","ambiguous_multiple_entrez"
"3442941","719","unique_entrez_id"
"3442986","441317;55138","ambiguous_multiple_entrez"
"3443183","26253","unique_entrez_id"
"3443206","57379","unique_entrez_id"
"3443226","8076","unique_entrez_id"
"3443296","4074","unique_entrez_id"
"3443348","2","unique_entrez_id"
"3443434","253128","unique_entrez_id"
"3443464","5858","unique_entrez_id"
"3443804","3820","unique_entrez_id"
"3443857","160365","unique_entrez_id"
"3443868","969","unique_entrez_id"
"3443891","9976","unique_entrez_id"
"3443913","387836","unique_entrez_id"
"3443936","100506159;51266","ambiguous_multiple_entrez"
"3443952","400002","unique_entrez_id"
"3443985","51267","unique_entrez_id"
"3444009","64581","unique_entrez_id"
"3444043","4973","unique_entrez_id"
"3444086","100528032;22914;8302","ambiguous_multiple_entrez"
"3444117","100528032;3821;3822;3823;8302","ambiguous_multiple_entrez"
"3444147","3821","unique_entrez_id"
"3444180","10748","unique_entrez_id"
"3444195","55110","unique_entrez_id"
"3444216","55359","unique_entrez_id"
"3444252","440359;8531","ambiguous_multiple_entrez"
"3444300","50837","unique_entrez_id"
"3444304","50836","unique_entrez_id"
"3444309","50835","unique_entrez_id"
"3444329","50839","unique_entrez_id"
"3444336","100533464;11272","ambiguous_multiple_entrez"
"3444368","100533464;106707243;5554;5555","ambiguous_multiple_entrez"
"3444406","50838","unique_entrez_id"
"3444436","106707243;50840","ambiguous_multiple_entrez"
"3444472","259296","unique_entrez_id"
"3444476","259295","unique_entrez_id"
"3444493","259294","unique_entrez_id"
"3444503","259290","unique_entrez_id"
"3444525","259292","unique_entrez_id"
"3444578","5545","unique_entrez_id"
"3444820","4040","unique_entrez_id"
"3444906","54682","unique_entrez_id"
"3444958","80824","unique_entrez_id"
"3445028","2842","unique_entrez_id"
"3445108","55507","unique_entrez_id"
"3445123","50865","unique_entrez_id"
"3445156","83445","unique_entrez_id"
"3445252","283422","unique_entrez_id"
"3445326","2904","unique_entrez_id"
"3445544","79887","unique_entrez_id"
"3445574","2984","unique_entrez_id"
"3445643","105369669;121504","ambiguous_multiple_entrez"
"3445670","441818;51729","ambiguous_multiple_entrez"
"3445723","420","unique_entrez_id"
"3445741","4256","unique_entrez_id"
"3445768","121506","unique_entrez_id"
"3445786","397","unique_entrez_id"
"3445820","85004","unique_entrez_id"
"3445908","2059","unique_entrez_id"
"3446137","105369677;55885","ambiguous_multiple_entrez"
"3446297","79785","unique_entrez_id"
"3446355","89869","unique_entrez_id"
"3446728","6579","unique_entrez_id"
"3446796","5965","unique_entrez_id"
"3446845","2998","unique_entrez_id"
"3446868","102724261;3945","ambiguous_multiple_entrez"
"3446910","3764","unique_entrez_id"
"3446919","10060","unique_entrez_id"
"3447022","105369151;105369690;6489","ambiguous_multiple_entrez"
"3447129","9847","unique_entrez_id"
"3447348","6660","unique_entrez_id"
"3447650","144360","unique_entrez_id"
"3447694","586","unique_entrez_id"
"3447798","55259","unique_entrez_id"
"3447863","3845","unique_entrez_id"
"3447933","160492","unique_entrez_id"
"3448088","79365","unique_entrez_id"
"3448152","101928554;3709","ambiguous_multiple_entrez"
"3448428","55726","unique_entrez_id"
"3448481","51768","unique_entrez_id"
"3448744","5744","unique_entrez_id"
"3448975","51290","unique_entrez_id"
"3449008","341350","unique_entrez_id"
"3449068","83857","unique_entrez_id"
"3449304","10526","unique_entrez_id"
"3449368","65981","unique_entrez_id"
"3449591","144203;408186","ambiguous_multiple_entrez"
"3449700","58516","unique_entrez_id"
"3449760","160518","unique_entrez_id"
"3449910","196394","unique_entrez_id"
"3450180","51067","unique_entrez_id"
"3450234","5318","unique_entrez_id"
"3450362","341359","unique_entrez_id"
"3450655","144402","unique_entrez_id"
"3450775","55605","unique_entrez_id"
"3450861","225","unique_entrez_id"
"3450899","114134","unique_entrez_id"
"3451246","283464","unique_entrez_id"
"3451264","10138","unique_entrez_id"
"3451318","85437","unique_entrez_id"
"3451375","144165","unique_entrez_id"
"3451558","5612;80070","ambiguous_multiple_entrez"
"3451670","83448","unique_entrez_id"
"3451708","5756","unique_entrez_id"
"3451814","4097;4753","ambiguous_multiple_entrez"
"3451942","440097","unique_entrez_id"
"3451960","29127;83956","ambiguous_multiple_entrez"
"3451988","51054;84725","ambiguous_multiple_entrez"
"3452145","9169","unique_entrez_id"
"3452231","81539","unique_entrez_id"
"3452323","54407","unique_entrez_id"
"3452417","55089","unique_entrez_id"
"3452478","347902","unique_entrez_id"
"3452622","79657","unique_entrez_id"
"3452664","8909","unique_entrez_id"
"3452690","10411","unique_entrez_id"
"3452743","51564","unique_entrez_id"
"3452818","7421","unique_entrez_id"
"3452865","1280","unique_entrez_id"
"3452970","29843","unique_entrez_id"
"3453036","140461","unique_entrez_id"
"3453078","121275","unique_entrez_id"
"3453120","121274","unique_entrez_id"
"3453169","3906","unique_entrez_id"
"3453177","54934;677793;677794;677815","ambiguous_multiple_entrez"
"3453218","904","unique_entrez_id"
"3453252","112","unique_entrez_id"
"3453319","9416","unique_entrez_id"
"3453348","27289","unique_entrez_id"
"3453370","377","unique_entrez_id"
"3453383","","unmapped_entrez"
"3453384","","unmapped_entrez"
"3453386","","unmapped_entrez"
"3453388","","unmapped_entrez"
"3453389","","unmapped_entrez"
"3453399","","unmapped_entrez"
"3453400","","unmapped_entrez"
"3453405","51303","unique_entrez_id"
"3453434","","unmapped_entrez"
"3453436","","unmapped_entrez"
"3453438","","unmapped_entrez"
"3453440","","unmapped_entrez"
"3453442","","unmapped_entrez"
"3453444","","unmapped_entrez"
"3453446","","unmapped_entrez"
"3453448","","unmapped_entrez"
"3453450","","unmapped_entrez"
"3453452","","unmapped_entrez"
"3453454","","unmapped_entrez"
"3453456","","unmapped_entrez"
"3453458","","unmapped_entrez"
"3453460","","unmapped_entrez"
"3453462","","unmapped_entrez"
"3453464","","unmapped_entrez"
"3453466","","unmapped_entrez"
"3453468","","unmapped_entrez"
"3453470","","unmapped_entrez"
"3453472","","unmapped_entrez"
"3453474","","unmapped_entrez"
"3453476","","unmapped_entrez"
"3453478","","unmapped_entrez"
"3453480","","unmapped_entrez"
"3453482","","unmapped_entrez"
"3453484","","unmapped_entrez"
"3453486","","unmapped_entrez"
"3453488","","unmapped_entrez"
"3453490","","unmapped_entrez"
"3453492","","unmapped_entrez"
"3453494","","unmapped_entrez"
"3453496","","unmapped_entrez"
"3453498","","unmapped_entrez"
"3453500","","unmapped_entrez"
"3453502","","unmapped_entrez"
"3453504","","unmapped_entrez"
"3453506","","unmapped_entrez"
"3453508","","unmapped_entrez"
"3453510","","unmapped_entrez"
"3453513","7480","unique_entrez_id"
"3453556","5571","unique_entrez_id"
"3453592","8085","unique_entrez_id"
"3453712","121268;8085","ambiguous_multiple_entrez"
"3453732","10376;7846;84790","ambiguous_multiple_entrez"
"3453758","50846","unique_entrez_id"
"3453774","55716","unique_entrez_id"
"3453837","10376;7846;84790","ambiguous_multiple_entrez"
"3453882","10445","unique_entrez_id"
"3453969","84070","unique_entrez_id"
"3454006","91010","unique_entrez_id"
"3454092","57701","unique_entrez_id"
"3454147","144233","unique_entrez_id"
"3454157","23017","unique_entrez_id"
"3454223","29127;83956","ambiguous_multiple_entrez"
"3454296","91012","unique_entrez_id"
"3454331","134553;51474","ambiguous_multiple_entrez"
"3454576","4891","unique_entrez_id"
"3454662","81566","unique_entrez_id"
"3454680","7024","unique_entrez_id"
"3454740","494150","unique_entrez_id"
"3454821","57228","unique_entrez_id"
"3454841","105369767;51411","ambiguous_multiple_entrez"
"3454877","1990","unique_entrez_id"
"3454892","11226","unique_entrez_id"
"3455134","144501","unique_entrez_id"
"3455186","109729127;3852","ambiguous_multiple_entrez"
"3455261","3887;3889;3892;85349","ambiguous_multiple_entrez"
"3455290","3887;3889;3892;85349","ambiguous_multiple_entrez"
"3455309","3887;3891;3892","ambiguous_multiple_entrez"
"3455326","3890","unique_entrez_id"
"3455344","3888","unique_entrez_id"
"3455388","9119","unique_entrez_id"
"3455426","286887;3853;3854","ambiguous_multiple_entrez"
"3455478","286887;3853;3854","ambiguous_multiple_entrez"
"3455516","3856","unique_entrez_id"
"3455612","112802","unique_entrez_id"
"3455632","121391","unique_entrez_id"
"3455651","140807","unique_entrez_id"
"3455674","319101","unique_entrez_id"
"3455692","3849","unique_entrez_id"
"3455728","3848","unique_entrez_id"
"3455752","374454","unique_entrez_id"
"3455824","3850;51350","ambiguous_multiple_entrez"
"3455842","3850;51350","ambiguous_multiple_entrez"
"3455865","3851","unique_entrez_id"
"3455890","338785","unique_entrez_id"
"3455914","196374","unique_entrez_id"
"3455946","283335","unique_entrez_id"
"3455973","84926","unique_entrez_id"
"3456006","51380","unique_entrez_id"
"3456049","3695","unique_entrez_id"
"3456081","5916","unique_entrez_id"
"3456130","8086","unique_entrez_id"
"3456161","121340","unique_entrez_id"
"3456212","7786","unique_entrez_id"
"3456251","8620","unique_entrez_id"
"3456260","11016","unique_entrez_id"
"3456306","11016","unique_entrez_id"
"3456313","517","unique_entrez_id"
"3456353","102216268;57658","ambiguous_multiple_entrez"
"3456592","23583","unique_entrez_id"
"3456630","23468","unique_entrez_id"
"3456666","4778","unique_entrez_id"
"3456688","53831","unique_entrez_id"
"3456700","25946","unique_entrez_id"
"3456732","3678","unique_entrez_id"
"3456805","121355","unique_entrez_id"
"3456840","5502","unique_entrez_id"
"3456878","90070","unique_entrez_id"
"3456896","117159","unique_entrez_id"
"3456955","9840","unique_entrez_id"
"3457101","3679","unique_entrez_id"
"3457160","967","unique_entrez_id"
"3457201","84324;85406","ambiguous_multiple_entrez"
"3457275","4327","unique_entrez_id"
"3457315","84305","unique_entrez_id"
"3457336","6490","unique_entrez_id"
"3457455","6601","unique_entrez_id"
"3457523","10193","unique_entrez_id"
"3457549","283373","unique_entrez_id"
"3457614","1431","unique_entrez_id"
"3457667","10330;9924","ambiguous_multiple_entrez"
"3457696","9924","unique_entrez_id"
"3457752","6773","unique_entrez_id"
"3457794","319","unique_entrez_id"
"3457824","8914","unique_entrez_id"
"3457872","4284","unique_entrez_id"
"3457891","27165","unique_entrez_id"
"3457947","11176","unique_entrez_id"
"3458033","26789;506;692090","ambiguous_multiple_entrez"
"3458097","342538;4666","ambiguous_multiple_entrez"
"3458133","5557","unique_entrez_id"
"3458177","121214","unique_entrez_id"
"3458193","8608","unique_entrez_id"
"3458216","9880","unique_entrez_id"
"3458230","6866","unique_entrez_id"
"3458248","4640","unique_entrez_id"
"3458337","6778","unique_entrez_id"
"3458400","56901","unique_entrez_id"
"3458426","22864;246329","ambiguous_multiple_entrez"
"3458451","22864","unique_entrez_id"
"3458551","64333","unique_entrez_id"
"3458587","1649","unique_entrez_id"
"3458614","10540","unique_entrez_id"
"3458700","2583","unique_entrez_id"
"3458735","116986","unique_entrez_id"
"3458783","1019;102466729","ambiguous_multiple_entrez"
"3458819","1594","unique_entrez_id"
"3458837","4234","unique_entrez_id"
"3458857","10677","unique_entrez_id"
"3458911","10106;407016","ambiguous_multiple_entrez"
"3459120","121227","unique_entrez_id"
"3459434","338811","unique_entrez_id"
"3459579","283416","unique_entrez_id"
"3459604","57460","unique_entrez_id"
"3459716","","unmapped_entrez"
"3459722","552","unique_entrez_id"
"3459801","283417;349152;442524;554236","ambiguous_multiple_entrez"
"3459956","144577","unique_entrez_id"
"3460127","2799","unique_entrez_id"
"3460198","11197","unique_entrez_id"
"3460467","204010","unique_entrez_id"
"3460584","84298","unique_entrez_id"
"3460593","51643","unique_entrez_id"
"3461105","3458","unique_entrez_id"
"3461121","55801","unique_entrez_id"
"3461146","50616","unique_entrez_id"
"3461164","56890","unique_entrez_id"
"3461341","1368","unique_entrez_id"
"3461496","144453","unique_entrez_id"
"3461551","376132","unique_entrez_id"
"3461795","5787","unique_entrez_id"
"3461883","5801","unique_entrez_id"
"3461981","7103","unique_entrez_id"
"3462094","196441","unique_entrez_id"
"3462567","3747","unique_entrez_id"
"3462630","84698","unique_entrez_id"
"3462693","11103","unique_entrez_id"
"3462816","105369847;22822","ambiguous_multiple_entrez"
"3462843","4673","unique_entrez_id"
"3462930","79738","unique_entrez_id"
"3462949","114882","unique_entrez_id"
"3463056","1466","unique_entrez_id"
"3463112","144455","unique_entrez_id"
"3463522","5074","unique_entrez_id"
"3463571","4659","unique_entrez_id"
"3463727","8825","unique_entrez_id"
"3463821","8499","unique_entrez_id"
"3464000","29080","unique_entrez_id"
"3464276","55117","unique_entrez_id"
"3464405","9182","unique_entrez_id"
"3464417","25834","unique_entrez_id"
"3464554","400058","unique_entrez_id"
"3464589","160419","unique_entrez_id"
"3464622","80184","unique_entrez_id"
"3464747","4254","unique_entrez_id"
"3464860","1848","unique_entrez_id"
"3464912","100528030;282809","ambiguous_multiple_entrez"
"3464967","100528030;8693","ambiguous_multiple_entrez"
"3464983","490","unique_entrez_id"
"3465188","196477","unique_entrez_id"
"3465207","1833","unique_entrez_id"
"3465227","11081","unique_entrez_id"
"3465248","4060","unique_entrez_id"
"3465274","1634","unique_entrez_id"
"3465409","256021;694","ambiguous_multiple_entrez"
"3465593","8411","unique_entrez_id"
"3465791","7334","unique_entrez_id"
"3466110","51134;5939","ambiguous_multiple_entrez"
"3466206","57458","unique_entrez_id"
"3466284","105369915;55967","ambiguous_multiple_entrez"
"3466318","55785;7181","ambiguous_multiple_entrez"
"3466369","55785","unique_entrez_id"
"3466499","84101","unique_entrez_id"
"3466556","59277","unique_entrez_id"
"3466634","120935","unique_entrez_id"
"3466687","3034","unique_entrez_id"
"3466740","4048","unique_entrez_id"
"3466826","5128","unique_entrez_id"
"3467315","121457","unique_entrez_id"
"3467351","56899","unique_entrez_id"
"3467637","23074;54899","ambiguous_multiple_entrez"
"3467720","2801;55592","ambiguous_multiple_entrez"
"3467788","120863","unique_entrez_id"
"3467949","160728","unique_entrez_id"
"3468009","400","unique_entrez_id"
"3468080","50511","unique_entrez_id"
"3468103","79158","unique_entrez_id"
"3468225","51019","unique_entrez_id"
"3468261","79023","unique_entrez_id"
"3468301","5367","unique_entrez_id"
"3468345","3479","unique_entrez_id"
"3468473","112267865;5053","ambiguous_multiple_entrez"
"3468610","374470","unique_entrez_id"
"3468743","51559","unique_entrez_id"
"3468888","83468","unique_entrez_id"
"3468925","4801","unique_entrez_id"
"3469180","84102","unique_entrez_id"
"3469319","55198","unique_entrez_id"
"3469597","9891","unique_entrez_id"
"3469687","10970","unique_entrez_id"
"3469844","80298","unique_entrez_id"
"3469865","1407","unique_entrez_id"
"3470037","11108","unique_entrez_id"
"3470193","1240","unique_entrez_id"
"3470253","9733","unique_entrez_id"
"3470254","","unmapped_entrez"
"3470255","","unmapped_entrez"
"3470256","","unmapped_entrez"
"3470257","","unmapped_entrez"
"3470259","","unmapped_entrez"
"3470260","","unmapped_entrez"
"3470261","","unmapped_entrez"
"3470262","","unmapped_entrez"
"3470263","","unmapped_entrez"
"3470264","","unmapped_entrez"
"3470265","","unmapped_entrez"
"3470267","","unmapped_entrez"
"3470272","","unmapped_entrez"
"3470274","","unmapped_entrez"
"3470276","","unmapped_entrez"
"3470277","","unmapped_entrez"
"3470279","","unmapped_entrez"
"3470281","","unmapped_entrez"
"3470282","","unmapped_entrez"
"3470283","","unmapped_entrez"
"3470286","","unmapped_entrez"
"3470287","","unmapped_entrez"
"3470289","","unmapped_entrez"
"3470290","","unmapped_entrez"
"3470291","","unmapped_entrez"
"3470292","","unmapped_entrez"
"3470295","","unmapped_entrez"
"3470296","","unmapped_entrez"
"3470297","","unmapped_entrez"
"3470300","","unmapped_entrez"
"3470302","","unmapped_entrez"
"3470304","","unmapped_entrez"
"3470306","","unmapped_entrez"
"3470308","","unmapped_entrez"
"3470310","","unmapped_entrez"
"3470312","","unmapped_entrez"
"3470314","","unmapped_entrez"
"3470316","","unmapped_entrez"
"3470318","","unmapped_entrez"
"3470320","","unmapped_entrez"
"3470322","","unmapped_entrez"
"3470324","","unmapped_entrez"
"3470326","","unmapped_entrez"
"3470328","","unmapped_entrez"
"3470330","","unmapped_entrez"
"3470332","","unmapped_entrez"
"3470334","","unmapped_entrez"
"3470336","","unmapped_entrez"
"3470338","","unmapped_entrez"
"3470340","","unmapped_entrez"
"3470342","","unmapped_entrez"
"3470344","","unmapped_entrez"
"3470346","","unmapped_entrez"
"3470348","","unmapped_entrez"
"3470350","","unmapped_entrez"
"3470352","","unmapped_entrez"
"3470354","","unmapped_entrez"
"3470356","","unmapped_entrez"
"3470358","","unmapped_entrez"
"3470360","","unmapped_entrez"
"3470362","","unmapped_entrez"
"3470364","","unmapped_entrez"
"3470366","","unmapped_entrez"
"3470368","","unmapped_entrez"
"3470370","","unmapped_entrez"
"3470372","","unmapped_entrez"
"3470374","","unmapped_entrez"
"3470376","","unmapped_entrez"
"3470378","","unmapped_entrez"
"3470380","","unmapped_entrez"
"3470382","","unmapped_entrez"
"3470384","","unmapped_entrez"
"3470386","","unmapped_entrez"
"3470388","","unmapped_entrez"
"3470390","","unmapped_entrez"
"3470392","","unmapped_entrez"
"3470394","","unmapped_entrez"
"3470396","","unmapped_entrez"
"3470398","","unmapped_entrez"
"3470400","","unmapped_entrez"
"3470402","","unmapped_entrez"
"3470404","","unmapped_entrez"
"3470406","","unmapped_entrez"
"3470408","","unmapped_entrez"
"3470410","","unmapped_entrez"
"3470412","","unmapped_entrez"
"3470414","","unmapped_entrez"
"3470416","","unmapped_entrez"
"3470418","","unmapped_entrez"
"3470420","","unmapped_entrez"
"3470422","","unmapped_entrez"
"3470424","","unmapped_entrez"
"3470426","","unmapped_entrez"
"3470428","","unmapped_entrez"
"3470430","","unmapped_entrez"
"3470432","","unmapped_entrez"
"3470434","","unmapped_entrez"
"3470436","","unmapped_entrez"
"3470438","","unmapped_entrez"
"3470440","","unmapped_entrez"
"3470442","","unmapped_entrez"
"3470444","","unmapped_entrez"
"3470446","","unmapped_entrez"
"3470448","","unmapped_entrez"
"3470450","","unmapped_entrez"
"3470452","","unmapped_entrez"
"3470454","","unmapped_entrez"
"3470456","","unmapped_entrez"
"3470458","","unmapped_entrez"
"3470460","","unmapped_entrez"
"3470462","","unmapped_entrez"
"3470464","","unmapped_entrez"
"3470466","","unmapped_entrez"
"3470468","","unmapped_entrez"
"3470470","","unmapped_entrez"
"3470472","","unmapped_entrez"
"3470474","","unmapped_entrez"
"3470476","","unmapped_entrez"
"3470478","","unmapped_entrez"
"3470480","","unmapped_entrez"
"3470482","","unmapped_entrez"
"3470484","","unmapped_entrez"
"3470503","338773","unique_entrez_id"
"3470523","6404","unique_entrez_id"
"3470549","23603","unique_entrez_id"
"3470597","54434","unique_entrez_id"
"3470689","121642","unique_entrez_id"
"3470734","121643","unique_entrez_id"
"3470793","83892","unique_entrez_id"
"3470831","326625","unique_entrez_id"
"3470911","84983","unique_entrez_id"
"3470927","59341","unique_entrez_id"
"3470964","105369975;51228","ambiguous_multiple_entrez"
"3471005","9815","unique_entrez_id"
"3471073","400073","unique_entrez_id"
"3471224","51184","unique_entrez_id"
"3471264","51699","unique_entrez_id"
"3471300","160760","unique_entrez_id"
"3471327","84329","unique_entrez_id"
"3471374","5501","unique_entrez_id"
"3471427","105369981;4633","ambiguous_multiple_entrez"
"3471538","144717","unique_entrez_id"
"3471588","6311","unique_entrez_id"
"3471704","8315","unique_entrez_id"
"3471753","51275","unique_entrez_id"
"3471769","89894","unique_entrez_id"
"3471819","80018","unique_entrez_id"
"3472000","283450","unique_entrez_id"
"3472089","6128;645387","ambiguous_multiple_entrez"
"3472090","","unmapped_entrez"
"3472094","","unmapped_entrez"
"3472096","","unmapped_entrez"
"3472098","","unmapped_entrez"
"3472101","","unmapped_entrez"
"3472122","","unmapped_entrez"
"3472183","8437","unique_entrez_id"
"3472225","79039","unique_entrez_id"
"3472274","115811","unique_entrez_id"
"3472312","80024","unique_entrez_id"
"3472366","10993","unique_entrez_id"
"3472389","64211","unique_entrez_id"
"3472468","9904","unique_entrez_id"
"3472625","6910","unique_entrez_id"
"3472755","6926","unique_entrez_id"
"3473083","105370005;23389","ambiguous_multiple_entrez"
"3473331","79794","unique_entrez_id"
"3473378","8739","unique_entrez_id"
"3473436","105370010;54997","ambiguous_multiple_entrez"
"3473480","23014","unique_entrez_id"
"3473524","4842","unique_entrez_id"
"3473586","283455","unique_entrez_id"
"3473727","55884","unique_entrez_id"
"3473750","101928274;54621","ambiguous_multiple_entrez"
"3473802","51347","unique_entrez_id"
"3474104","11113","unique_entrez_id"
"3474228","11021","unique_entrez_id"
"3474344","6175","unique_entrez_id"
"3474372","5829","unique_entrez_id"
"3474418","5829","unique_entrez_id"
"3474427","","unmapped_entrez"
"3474450","5319","unique_entrez_id"
"3474461","4440","unique_entrez_id"
"3474495","51499","unique_entrez_id"
"3474502","8683","unique_entrez_id"
"3474513","","unmapped_entrez"
"3474517","","unmapped_entrez"
"3474521","","unmapped_entrez"
"3474522","","unmapped_entrez"
"3474526","","unmapped_entrez"
"3474527","","unmapped_entrez"
"3474535","","unmapped_entrez"
"3474537","","unmapped_entrez"
"3474539","","unmapped_entrez"
"3474541","","unmapped_entrez"
"3474543","","unmapped_entrez"
"3474545","","unmapped_entrez"
"3474547","","unmapped_entrez"
"3474549","","unmapped_entrez"
"3474551","","unmapped_entrez"
"3474553","","unmapped_entrez"
"3474555","","unmapped_entrez"
"3474557","","unmapped_entrez"
"3474559","","unmapped_entrez"
"3474561","","unmapped_entrez"
"3474619","51367","unique_entrez_id"
"3474697","121665","unique_entrez_id"
"3474787","283460","unique_entrez_id"
"3474815","64897","unique_entrez_id"
"3474831","8638","unique_entrez_id"
"3474885","10645","unique_entrez_id"
"3474935","51433","unique_entrez_id"
"3474936","","unmapped_entrez"
"3474937","","unmapped_entrez"
"3474938","","unmapped_entrez"
"3474939","","unmapped_entrez"
"3474940","","unmapped_entrez"
"3474945","","unmapped_entrez"
"3474948","","unmapped_entrez"
"3474950","","unmapped_entrez"
"3474951","","unmapped_entrez"
"3474952","","unmapped_entrez"
"3474958","","unmapped_entrez"
"3474960","","unmapped_entrez"
"3474963","","unmapped_entrez"
"3474964","","unmapped_entrez"
"3474968","","unmapped_entrez"
"3474971","","unmapped_entrez"
"3474974","","unmapped_entrez"
"3474975","","unmapped_entrez"
"3474976","","unmapped_entrez"
"3474977","","unmapped_entrez"
"3474979","","unmapped_entrez"
"3474981","","unmapped_entrez"
"3474983","","unmapped_entrez"
"3474984","","unmapped_entrez"
"3474987","","unmapped_entrez"
"3474989","","unmapped_entrez"
"3474991","","unmapped_entrez"
"3474993","","unmapped_entrez"
"3474995","","unmapped_entrez"
"3474997","","unmapped_entrez"
"3474999","","unmapped_entrez"
"3475001","","unmapped_entrez"
"3475003","","unmapped_entrez"
"3475005","","unmapped_entrez"
"3475007","","unmapped_entrez"
"3475009","","unmapped_entrez"
"3475014","","unmapped_entrez"
"3475016","","unmapped_entrez"
"3475018","","unmapped_entrez"
"3475020","","unmapped_entrez"
"3475022","","unmapped_entrez"
"3475024","","unmapped_entrez"
"3475026","","unmapped_entrez"
"3475028","","unmapped_entrez"
"3475030","","unmapped_entrez"
"3475032","","unmapped_entrez"
"3475034","","unmapped_entrez"
"3475036","","unmapped_entrez"
"3475038","","unmapped_entrez"
"3475040","","unmapped_entrez"
"3475042","","unmapped_entrez"
"3475044","","unmapped_entrez"
"3475046","","unmapped_entrez"
"3475048","","unmapped_entrez"
"3475050","","unmapped_entrez"
"3475052","","unmapped_entrez"
"3475054","","unmapped_entrez"
"3475056","","unmapped_entrez"
"3475058","","unmapped_entrez"
"3475060","","unmapped_entrez"
"3475062","","unmapped_entrez"
"3475064","","unmapped_entrez"
"3475066","","unmapped_entrez"
"3475068","","unmapped_entrez"
"3475070","","unmapped_entrez"
"3475072","","unmapped_entrez"
"3475074","","unmapped_entrez"
"3475076","","unmapped_entrez"
"3475078","","unmapped_entrez"
"3475080","","unmapped_entrez"
"3475082","","unmapped_entrez"
"3475084","","unmapped_entrez"
"3475086","","unmapped_entrez"
"3475088","","unmapped_entrez"
"3475090","","unmapped_entrez"
"3475092","","unmapped_entrez"
"3475094","","unmapped_entrez"
"3475096","","unmapped_entrez"
"3475098","","unmapped_entrez"
"3475100","","unmapped_entrez"
"3475102","","unmapped_entrez"
"3475104","","unmapped_entrez"
"3475106","","unmapped_entrez"
"3475108","","unmapped_entrez"
"3475110","","unmapped_entrez"
"3475112","","unmapped_entrez"
"3475114","","unmapped_entrez"
"3475116","","unmapped_entrez"
"3475118","","unmapped_entrez"
"3475120","","unmapped_entrez"
"3475122","","unmapped_entrez"
"3475124","","unmapped_entrez"
"3475126","","unmapped_entrez"
"3475128","","unmapped_entrez"
"3475130","","unmapped_entrez"
"3475132","","unmapped_entrez"
"3475134","","unmapped_entrez"
"3475136","","unmapped_entrez"
"3475138","","unmapped_entrez"
"3475140","","unmapped_entrez"
"3475142","","unmapped_entrez"
"3475144","","unmapped_entrez"
"3475146","","unmapped_entrez"
"3475148","","unmapped_entrez"
"3475150","","unmapped_entrez"
"3475152","","unmapped_entrez"
"3475154","","unmapped_entrez"
"3475156","","unmapped_entrez"
"3475158","","unmapped_entrez"
"3475160","","unmapped_entrez"
"3475162","","unmapped_entrez"
"3475164","","unmapped_entrez"
"3475166","","unmapped_entrez"
"3475168","","unmapped_entrez"
"3475170","","unmapped_entrez"
"3475172","","unmapped_entrez"
"3475174","","unmapped_entrez"
"3475176","","unmapped_entrez"
"3475178","","unmapped_entrez"
"3475180","","unmapped_entrez"
"3475182","","unmapped_entrez"
"3475184","","unmapped_entrez"
"3475186","","unmapped_entrez"
"3475191","84678","unique_entrez_id"
"3475295","283385","unique_entrez_id"
"3475324","54509","unique_entrez_id"
"3475350","338799","unique_entrez_id"
"3475383","3242","unique_entrez_id"
"3475443","","unmapped_entrez"
"3475496","386653","unique_entrez_id"
"3475511","56616","unique_entrez_id"
"3475545","65082","unique_entrez_id"
"3475587","6249","unique_entrez_id"
"3475679","55596","unique_entrez_id"
"3475717","65117","unique_entrez_id"
"3475764","27198","unique_entrez_id"
"3475782","338442;8843","ambiguous_multiple_entrez"
"3475794","338442;8843","ambiguous_multiple_entrez"
"3475838","79720","unique_entrez_id"
"3475879","23457","unique_entrez_id"
"3475915","23457","unique_entrez_id"
"3475926","57605","unique_entrez_id"
"3476008","","unmapped_entrez"
"3476012","10198","unique_entrez_id"
"3476097","8099","unique_entrez_id"
"3476130","55206","unique_entrez_id"
"3476265","1967","unique_entrez_id"
"3476330","80212","unique_entrez_id"
"3476457","9612","unique_entrez_id"
"3476665","949","unique_entrez_id"
"3476741","7316","unique_entrez_id"
"3476796","57647","unique_entrez_id"
"3477610","104472718","unique_entrez_id"
"3477917","121260","unique_entrez_id"
"3477967","","unmapped_entrez"
"3478068","121256","unique_entrez_id"
"3478333","23504","unique_entrez_id"
"3478457","2054","unique_entrez_id"
"3478957","317781","unique_entrez_id"
"3479015","50614","unique_entrez_id"
"3479181","5426","unique_entrez_id"
"3479355","2802","unique_entrez_id"
"3479438","55743","unique_entrez_id"
"3479519","100289635;101060200","ambiguous_multiple_entrez"
"3480013","54737","unique_entrez_id"
"3480129","7750","unique_entrez_id"
